scenario,episode_id,task_id,mec_id,t_arrival_slot,t_arrival_time,b_mb,rho_cyc_per_mb,c_cycles,mem_mb,modality,has_deadline,deadline_s,deadline_time,non_atomic,split_ratio,action_space_hint
light,0,1019,14,50,50.0,3.0,802504100.0,2407512300.0,42.050842,image,0,,,0,0.0,discrete
light,0,1020,17,50,50.0,5.0,799574300.0,3997871400.0,65.25545,sensor,0,,,0,0.0,discrete
light,0,1021,18,50,50.0,4.0,695618600.0,2782474500.0,81.950905,image,0,,,0,0.0,discrete
light,0,1022,18,50,50.0,4.0,859813600.0,3439254500.0,53.957306,text,1,1.0323275,51.032326,1,0.61498994,continuous
light,0,1023,19,50,50.0,5.0,1501326000.0,7506630000.0,66.62023,image,1,1.2772487,51.27725,0,0.0,discrete
light,0,1024,0,51,51.0,3.0,854650100.0,2563950300.0,79.53952,video,0,,,1,0.6196408,continuous
light,0,1025,0,51,51.0,2.0,743136200.0,1486272400.0,79.34538,sensor,0,,,0,0.0,discrete
light,0,1026,2,51,51.0,3.0,842713700.0,2528141000.0,108.72654,video,0,,,0,0.0,discrete
light,0,1027,2,51,51.0,5.0,981012540.0,4905062400.0,92.165474,video,0,,,1,0.39088798,continuous
light,0,1028,3,51,51.0,3.0,1449663100.0,4348989400.0,62.188557,video,0,,,1,0.41484216,continuous
light,0,1029,3,51,51.0,3.0,569219650.0,1707659000.0,110.20697,sensor,1,1.0670013,52.067,0,0.0,discrete
light,0,1030,3,51,51.0,5.0,1049296600.0,5246483000.0,92.75198,sensor,1,1.7975,52.7975,0,0.0,discrete
light,0,1031,6,51,51.0,3.0,1018572400.0,3055717000.0,56.79387,video,0,,,1,0.38725445,continuous
light,0,1032,7,51,51.0,2.0,945099100.0,1890198100.0,51.26353,text,0,,,0,0.0,discrete
light,0,1033,7,51,51.0,5.0,1500155800.0,7500779000.0,55.638935,image,0,,,0,0.0,discrete
light,0,1034,9,51,51.0,4.0,2373548500.0,9494194000.0,32.298973,image,0,,,0,0.0,discrete
light,0,1035,11,51,51.0,4.0,718923100.0,2875692300.0,57.725327,video,0,,,1,0.44908777,continuous
light,0,1036,11,51,51.0,2.0,909189500.0,1818379000.0,69.578156,video,1,1.9872191,52.98722,0,0.0,discrete
light,0,1037,13,51,51.0,4.0,1118826100.0,4475304400.0,51.549515,text,0,,,0,0.0,discrete
light,0,1038,14,51,51.0,2.0,695537400.0,1391074800.0,48.232376,text,0,,,0,0.0,discrete
light,0,1039,18,51,51.0,3.0,1340113800.0,4020341500.0,49.832405,image,0,,,1,0.2952652,continuous
light,0,1040,18,51,51.0,4.0,814361900.0,3257447700.0,61.892467,text,0,,,0,0.0,discrete
light,0,1041,19,51,51.0,5.0,1112539600.0,5562698000.0,85.63723,text,0,,,1,0.51915485,continuous
light,0,1042,0,52,52.0,4.0,800353100.0,3201412400.0,41.86817,text,0,,,1,0.38683498,continuous
light,0,1043,2,52,52.0,2.0,1031991040.0,2063982100.0,72.356224,image,0,,,1,0.2802477,continuous
light,0,1044,2,52,52.0,4.0,1337764600.0,5351058400.0,51.9717,text,1,1.5447894,53.54479,0,0.0,discrete
light,0,1045,3,52,52.0,3.0,701635000.0,2104905100.0,78.675735,text,0,,,1,0.40687835,continuous
light,0,1046,5,52,52.0,2.0,1610496300.0,3220992500.0,75.95053,sensor,0,,,1,0.5377924,continuous
light,0,1047,5,52,52.0,3.0,1186116900.0,3558350600.0,76.71089,image,0,,,0,0.0,discrete
light,0,1048,5,52,52.0,2.0,826472500.0,1652945000.0,54.33509,video,0,,,0,0.0,discrete
light,0,1049,6,52,52.0,3.0,475549700.0,1426649100.0,68.29104,text,0,,,0,0.0,discrete
light,0,1050,6,52,52.0,5.0,1245087700.0,6225438700.0,48.000866,image,1,1.2963846,53.296383,0,0.0,discrete
light,0,1051,10,52,52.0,5.0,1026943740.0,5134719000.0,46.689285,image,0,,,0,0.0,discrete
light,0,1052,13,52,52.0,4.0,662140400.0,2648561700.0,61.159378,sensor,0,,,0,0.0,discrete
light,0,1053,14,52,52.0,5.0,912536700.0,4562683400.0,77.80601,image,0,,,0,0.0,discrete
light,0,1054,14,52,52.0,5.0,1025138600.0,5125693000.0,67.51463,video,0,,,0,0.0,discrete
light,0,1055,15,52,52.0,4.0,1106661200.0,4426645000.0,53.64077,image,0,,,0,0.0,discrete
light,0,1056,15,52,52.0,4.0,1337550300.0,5350201300.0,58.272972,image,1,0.8046057,52.804607,1,0.4694411,continuous
light,0,1057,18,52,52.0,2.0,1102005500.0,2204011000.0,42.383667,image,0,,,0,0.0,discrete
light,0,1058,19,52,52.0,5.0,1011942400.0,5059712000.0,66.78872,text,0,,,0,0.0,discrete
light,0,1059,1,53,53.0,5.0,355986620.0,1779933000.0,61.220528,image,0,,,0,0.0,discrete
light,0,1060,2,53,53.0,5.0,1335033900.0,6675169300.0,52.624035,text,0,,,0,0.0,discrete
light,0,1061,3,53,53.0,4.0,1070724160.0,4282896600.0,39.360405,sensor,0,,,0,0.0,discrete
light,0,1062,4,53,53.0,5.0,1350845300.0,6754226700.0,34.112988,sensor,0,,,0,0.0,discrete
light,0,1063,4,53,53.0,3.0,1005685600.0,3017056800.0,56.33328,text,0,,,0,0.0,discrete
light,0,1064,5,53,53.0,4.0,707968800.0,2831875000.0,61.152714,text,0,,,0,0.0,discrete
light,0,1065,5,53,53.0,2.0,1256900500.0,2513801000.0,62.629387,sensor,0,,,0,0.0,discrete
light,0,1066,6,53,53.0,2.0,1196247300.0,2392494600.0,96.21581,sensor,1,1.2964579,54.29646,1,0.57321024,continuous
light,0,1067,8,53,53.0,3.0,714624960.0,2143875000.0,72.67099,sensor,0,,,0,0.0,discrete
light,0,1068,8,53,53.0,2.0,1058288400.0,2116576800.0,70.64934,image,0,,,1,0.4852994,continuous
light,0,1069,11,53,53.0,3.0,736398900.0,2209196800.0,43.391224,video,1,1.5909715,54.590973,0,0.0,discrete
light,0,1070,12,53,53.0,4.0,790679940.0,3162719700.0,79.1338,image,0,,,0,0.0,discrete
light,0,1071,13,53,53.0,5.0,1501842800.0,7509214000.0,57.452812,image,0,,,0,0.0,discrete
light,0,1072,14,53,53.0,4.0,720900100.0,2883600400.0,52.766148,text,0,,,0,0.0,discrete
light,0,1073,14,53,53.0,4.0,843740500.0,3374962000.0,79.315506,video,0,,,0,0.0,discrete
light,0,1074,14,53,53.0,2.0,1920043000.0,3840086000.0,66.11451,sensor,0,,,0,0.0,discrete
light,0,1075,17,53,53.0,4.0,535588830.0,2142355300.0,55.418713,image,0,,,0,0.0,discrete
light,0,1076,18,53,53.0,5.0,833687230.0,4168436200.0,64.25691,video,0,,,0,0.0,discrete
light,0,1077,19,53,53.0,5.0,567975600.0,2839878100.0,83.50437,image,0,,,0,0.0,discrete
light,0,1078,0,54,54.0,4.0,556244600.0,2224978400.0,80.16326,image,0,,,0,0.0,discrete
light,0,1079,1,54,54.0,5.0,485404930.0,2427024600.0,45.52405,sensor,0,,,0,0.0,discrete
light,0,1080,5,54,54.0,5.0,1031093200.0,5155466000.0,61.750957,sensor,0,,,0,0.0,discrete
light,0,1081,7,54,54.0,4.0,945172160.0,3780688600.0,68.87525,image,0,,,0,0.0,discrete
light,0,1082,8,54,54.0,4.0,989707400.0,3958829600.0,70.76445,sensor,0,,,0,0.0,discrete
light,0,1083,8,54,54.0,5.0,1430190100.0,7150950400.0,46.2908,video,0,,,0,0.0,discrete
light,0,1084,9,54,54.0,2.0,1369199900.0,2738399700.0,38.846558,text,0,,,0,0.0,discrete
light,0,1085,12,54,54.0,4.0,867309600.0,3469238300.0,67.71391,video,0,,,0,0.0,discrete
light,0,1086,13,54,54.0,3.0,1349915000.0,4049745000.0,81.78862,video,0,,,0,0.0,discrete
light,0,1087,14,54,54.0,5.0,1219398900.0,6096994300.0,75.53874,text,0,,,0,0.0,discrete
light,0,1088,15,54,54.0,5.0,1465204100.0,7326020600.0,73.5214,sensor,1,1.1446196,55.14462,0,0.0,discrete
light,0,1089,16,54,54.0,5.0,1403947400.0,7019737000.0,50.56691,text,0,,,1,0.5453987,continuous
light,0,1090,18,54,54.0,5.0,1314826000.0,6574129700.0,82.539185,sensor,0,,,0,0.0,discrete
light,0,1091,18,54,54.0,4.0,1236345000.0,4945380000.0,40.27685,sensor,0,,,0,0.0,discrete
light,0,1092,19,54,54.0,3.0,1173697700.0,3521092900.0,48.100044,video,0,,,0,0.0,discrete
light,0,1093,19,54,54.0,4.0,750924350.0,3003697400.0,35.072575,text,0,,,0,0.0,discrete
light,0,1094,0,55,55.0,2.0,761034500.0,1522069000.0,113.74193,image,0,,,0,0.0,discrete
light,0,1095,2,55,55.0,2.0,919720600.0,1839441200.0,52.222702,image,0,,,0,0.0,discrete
light,0,1096,4,55,55.0,5.0,770917000.0,3854585000.0,111.66651,sensor,1,0.98623145,55.986233,0,0.0,discrete
light,0,1097,5,55,55.0,2.0,729225200.0,1458450400.0,90.84972,text,0,,,0,0.0,discrete
light,0,1098,6,55,55.0,5.0,1097107300.0,5485537000.0,49.376305,image,0,,,0,0.0,discrete
light,0,1099,6,55,55.0,4.0,1954733000.0,7818932000.0,53.780006,image,0,,,0,0.0,discrete
light,0,1100,6,55,55.0,5.0,1346915200.0,6734576000.0,50.23616,video,0,,,0,0.0,discrete
light,0,1101,7,55,55.0,4.0,1172821900.0,4691287600.0,42.426113,image,0,,,0,0.0,discrete
light,0,1102,9,55,55.0,3.0,822802560.0,2468407800.0,54.542137,image,1,1.8071152,56.807114,1,0.68604684,continuous
light,0,1103,9,55,55.0,2.0,365697730.0,731395460.0,108.84645,sensor,0,,,0,0.0,discrete
light,0,1104,10,55,55.0,4.0,1128313000.0,4513252000.0,49.753555,video,0,,,0,0.0,discrete
light,0,1105,10,55,55.0,5.0,449768130.0,2248840700.0,116.221664,text,0,,,0,0.0,discrete
light,0,1106,10,55,55.0,2.0,2373548500.0,4747097000.0,93.79966,text,1,0.9059278,55.90593,0,0.0,discrete
light,0,1107,11,55,55.0,4.0,1601110100.0,6404440600.0,46.814304,image,0,,,0,0.0,discrete
light,0,1108,14,55,55.0,5.0,708998660.0,3544993500.0,69.64544,video,0,,,1,0.4299085,continuous
light,0,1109,15,55,55.0,3.0,1210761000.0,3632283000.0,24.510654,sensor,0,,,1,0.25914812,continuous
light,0,1110,15,55,55.0,5.0,1177260000.0,5886300000.0,69.25488,image,0,,,0,0.0,discrete
light,0,1111,15,55,55.0,4.0,1004067600.0,4016270300.0,60.5967,image,0,,,0,0.0,discrete
light,0,1112,17,55,55.0,4.0,729358140.0,2917432600.0,78.36264,video,1,1.6681243,56.668125,1,0.37749112,continuous
light,0,1113,18,55,55.0,5.0,1656550900.0,8282754600.0,56.286854,sensor,1,1.7578541,56.757854,0,0.0,discrete
light,0,1114,18,55,55.0,4.0,1202604000.0,4810416000.0,59.06449,image,0,,,1,0.74481225,continuous
light,0,1115,18,55,55.0,4.0,609208700.0,2436834800.0,48.054527,sensor,0,,,0,0.0,discrete
light,0,1116,18,55,55.0,5.0,787431800.0,3937159000.0,43.61092,video,0,,,0,0.0,discrete
light,0,1117,19,55,55.0,3.0,1325744000.0,3977232100.0,63.25139,image,0,,,0,0.0,discrete
light,0,1118,19,55,55.0,3.0,722431500.0,2167294500.0,29.076015,video,0,,,0,0.0,discrete
light,0,1119,19,55,55.0,3.0,808026750.0,2424080100.0,58.232384,video,0,,,0,0.0,discrete
light,0,1120,1,56,56.0,5.0,952811460.0,4764057000.0,53.142838,video,0,,,1,0.7362368,continuous
light,0,1121,1,56,56.0,4.0,640202940.0,2560811800.0,69.86468,image,0,,,0,0.0,discrete
light,0,1122,4,56,56.0,5.0,1295112700.0,6475563500.0,39.104317,text,0,,,0,0.0,discrete
light,0,1123,4,56,56.0,5.0,880214300.0,4401071600.0,68.170135,image,1,1.9757226,57.975723,1,0.3697702,continuous
light,0,1124,5,56,56.0,5.0,1183490700.0,5917454000.0,105.573105,image,0,,,0,0.0,discrete
light,0,1125,6,56,56.0,2.0,1233449100.0,2466898200.0,62.070267,text,1,1.8969823,57.896984,1,0.27434444,continuous
light,0,1126,7,56,56.0,2.0,633066900.0,1266133800.0,89.714874,image,0,,,0,0.0,discrete
light,0,1127,9,56,56.0,5.0,673925500.0,3369627600.0,93.49225,video,0,,,1,0.4344398,continuous
light,0,1128,9,56,56.0,5.0,736232400.0,3681162000.0,33.802784,sensor,0,,,0,0.0,discrete
light,0,1129,9,56,56.0,3.0,1113467100.0,3340401700.0,86.03922,text,0,,,1,0.32112944,continuous
light,0,1130,11,56,56.0,4.0,935612350.0,3742449400.0,42.93594,image,0,,,0,0.0,discrete
light,0,1131,12,56,56.0,2.0,1545867000.0,3091734000.0,37.415737,sensor,1,1.0670718,57.06707,0,0.0,discrete
light,0,1132,12,56,56.0,3.0,1113373000.0,3340119300.0,77.57933,text,0,,,0,0.0,discrete
light,0,1133,14,56,56.0,4.0,1020781600.0,4083126300.0,70.206955,sensor,0,,,0,0.0,discrete
light,0,1134,15,56,56.0,4.0,1380809000.0,5523236000.0,61.60655,video,0,,,0,0.0,discrete
light,0,1135,16,56,56.0,2.0,1062775600.0,2125551200.0,67.556206,video,0,,,1,0.41196454,continuous
light,0,1136,16,56,56.0,4.0,740441900.0,2961767700.0,85.78752,sensor,0,,,0,0.0,discrete
light,0,1137,16,56,56.0,5.0,998667700.0,4993338400.0,44.999508,text,0,,,0,0.0,discrete
light,0,1138,17,56,56.0,3.0,1351762200.0,4055286800.0,42.09275,image,0,,,0,0.0,discrete
light,0,1139,18,56,56.0,5.0,882625700.0,4413128700.0,75.186165,text,0,,,1,0.3053619,continuous
light,0,1140,18,56,56.0,2.0,705674400.0,1411348700.0,118.15739,sensor,0,,,0,0.0,discrete
light,0,1141,19,56,56.0,3.0,1045387500.0,3136162600.0,71.542564,image,0,,,1,0.44324702,continuous
light,0,1142,19,56,56.0,5.0,879999040.0,4399995400.0,36.341766,text,0,,,0,0.0,discrete
light,0,1143,2,57,57.0,3.0,1105440800.0,3316322600.0,132.78192,sensor,0,,,0,0.0,discrete
light,0,1144,3,57,57.0,3.0,931995300.0,2795986200.0,32.457184,image,0,,,0,0.0,discrete
light,0,1145,6,57,57.0,2.0,892206800.0,1784413600.0,60.027496,text,0,,,1,0.6467974,continuous
light,0,1146,6,57,57.0,3.0,1037285600.0,3111857000.0,41.911728,text,0,,,0,0.0,discrete
light,0,1147,6,57,57.0,3.0,1389398100.0,4168194300.0,46.948017,sensor,0,,,0,0.0,discrete
light,0,1148,6,57,57.0,5.0,1050637700.0,5253188600.0,91.40312,video,0,,,0,0.0,discrete
light,0,1149,9,57,57.0,5.0,1120587900.0,5602939400.0,77.73164,image,0,,,1,0.38776922,continuous
light,0,1150,10,57,57.0,4.0,1077650700.0,4310603000.0,60.751755,video,0,,,0,0.0,discrete
light,0,1151,10,57,57.0,5.0,1522784000.0,7613919700.0,54.48542,image,0,,,1,0.5473939,continuous
light,0,1152,12,57,57.0,3.0,984541800.0,2953625300.0,55.498405,image,0,,,0,0.0,discrete
light,0,1153,13,57,57.0,4.0,462152130.0,1848608500.0,48.19674,image,0,,,1,0.42486215,continuous
light,0,1154,15,57,57.0,5.0,1010776600.0,5053883000.0,46.36593,image,0,,,0,0.0,discrete
light,0,1155,16,57,57.0,3.0,794532600.0,2383597800.0,60.36103,sensor,0,,,0,0.0,discrete
light,0,1156,16,57,57.0,2.0,1495315500.0,2990631000.0,125.76364,image,0,,,0,0.0,discrete
light,0,1157,16,57,57.0,3.0,903762600.0,2711288000.0,40.703278,sensor,0,,,0,0.0,discrete
light,0,1158,17,57,57.0,2.0,673877800.0,1347755600.0,57.90504,image,0,,,0,0.0,discrete
light,0,1159,18,57,57.0,4.0,1155246000.0,4620984000.0,50.6509,sensor,1,1.4874277,58.487427,0,0.0,discrete
light,0,1160,19,57,57.0,5.0,1693363100.0,8466815500.0,66.80596,text,0,,,1,0.5360329,continuous
light,0,1161,4,58,58.0,3.0,910002050.0,2730006300.0,64.40621,text,0,,,0,0.0,discrete
light,0,1162,4,58,58.0,3.0,791784260.0,2375352800.0,91.00647,video,0,,,0,0.0,discrete
light,0,1163,7,58,58.0,5.0,674593700.0,3372968700.0,67.18212,image,0,,,0,0.0,discrete
light,0,1164,9,58,58.0,5.0,1177164200.0,5885821000.0,84.24529,sensor,0,,,0,0.0,discrete
light,0,1165,9,58,58.0,4.0,809505100.0,3238020400.0,36.359253,video,0,,,1,0.25272754,continuous
light,0,1166,10,58,58.0,3.0,812074500.0,2436223500.0,132.85182,text,0,,,1,0.5521779,continuous
light,0,1167,11,58,58.0,5.0,796192700.0,3980963600.0,70.39394,text,1,1.5063398,59.50634,0,0.0,discrete
light,0,1168,14,58,58.0,5.0,1410882800.0,7054414000.0,102.3129,image,0,,,0,0.0,discrete
light,0,1169,16,58,58.0,5.0,651178900.0,3255894300.0,65.083725,text,0,,,1,0.29366946,continuous
light,0,1170,17,58,58.0,4.0,569953800.0,2279815200.0,75.44976,video,0,,,1,0.5577687,continuous
light,0,1171,17,58,58.0,3.0,1869071600.0,5607214600.0,48.90289,image,0,,,0,0.0,discrete
light,0,1172,17,58,58.0,5.0,1221768200.0,6108841000.0,104.436455,text,1,1.8045864,59.80459,0,0.0,discrete
light,0,1173,18,58,58.0,3.0,850131200.0,2550393600.0,100.00541,image,1,1.1007977,59.100796,0,0.0,discrete
light,0,1174,1,59,59.0,5.0,1120083500.0,5600417300.0,49.311825,video,0,,,0,0.0,discrete
light,0,1175,1,59,59.0,3.0,1037905200.0,3113715700.0,55.039482,image,1,0.81267583,59.812675,0,0.0,discrete
light,0,1176,3,59,59.0,5.0,638162000.0,3190809900.0,55.837475,sensor,0,,,0,0.0,discrete
light,0,1177,4,59,59.0,3.0,732793400.0,2198380300.0,57.69748,text,0,,,0,0.0,discrete
light,0,1178,5,59,59.0,5.0,1018042600.0,5090213000.0,75.75709,video,1,1.4127579,60.412758,0,0.0,discrete
light,0,1179,5,59,59.0,5.0,1424441100.0,7122205700.0,99.4682,text,0,,,1,0.50845855,continuous
light,0,1180,5,59,59.0,5.0,495672000.0,2478360000.0,74.25431,image,0,,,0,0.0,discrete
light,0,1181,6,59,59.0,4.0,819336700.0,3277346800.0,64.22829,video,0,,,1,0.3475124,continuous
light,0,1182,6,59,59.0,5.0,1178781800.0,5893909000.0,91.14581,text,0,,,1,0.54823726,continuous
light,0,1183,7,59,59.0,4.0,830112830.0,3320451300.0,31.370487,sensor,0,,,0,0.0,discrete
light,0,1184,10,59,59.0,5.0,946535740.0,4732678700.0,94.055305,image,0,,,0,0.0,discrete
light,0,1185,12,59,59.0,3.0,1588637800.0,4765913600.0,60.3367,video,0,,,1,0.5270304,continuous
light,0,1186,12,59,59.0,2.0,1344653200.0,2689306400.0,115.46285,text,0,,,0,0.0,discrete
light,0,1187,14,59,59.0,5.0,1022291140.0,5111456000.0,57.352074,image,0,,,1,0.31488332,continuous
light,0,1188,15,59,59.0,4.0,1739986600.0,6959946000.0,65.406075,text,0,,,0,0.0,discrete
light,0,1189,15,59,59.0,3.0,1029995800.0,3089987300.0,56.268,text,0,,,1,0.41527316,continuous
light,0,1190,15,59,59.0,2.0,1564831100.0,3129662200.0,67.28461,image,0,,,1,0.7360193,continuous
light,0,1191,17,59,59.0,5.0,1339285600.0,6696428000.0,55.404064,image,0,,,0,0.0,discrete
light,0,1192,17,59,59.0,3.0,1112048600.0,3336145700.0,85.50632,sensor,0,,,1,0.51286066,continuous
light,0,1193,17,59,59.0,5.0,1028827840.0,5144139300.0,54.686195,sensor,0,,,1,0.72707605,continuous
light,0,1194,19,59,59.0,2.0,1063214140.0,2126428300.0,73.70543,text,1,1.6045765,60.604576,0,0.0,discrete
light,0,1195,19,59,59.0,3.0,1307808600.0,3923426000.0,46.170204,video,1,1.7112702,60.71127,0,0.0,discrete
light,0,1196,19,59,59.0,4.0,1265751000.0,5063004000.0,51.939724,image,0,,,1,0.70989066,continuous
light,0,1197,19,59,59.0,3.0,1638084500.0,4914253300.0,71.50927,video,0,,,0,0.0,discrete
light,0,1198,0,60,60.0,5.0,1362780500.0,6813903000.0,45.55928,sensor,1,1.6307433,61.630745,0,0.0,discrete
light,0,1199,1,60,60.0,4.0,1139367700.0,4557470700.0,35.540154,image,0,,,0,0.0,discrete
light,0,1200,2,60,60.0,4.0,708703800.0,2834815200.0,64.24112,text,0,,,0,0.0,discrete
light,0,1201,3,60,60.0,5.0,763631940.0,3818159900.0,83.22037,image,0,,,0,0.0,discrete
light,0,1202,4,60,60.0,5.0,1580624600.0,7903123000.0,40.392277,image,0,,,0,0.0,discrete
light,0,1203,8,60,60.0,2.0,689888100.0,1379776300.0,62.639423,text,0,,,0,0.0,discrete
light,0,1204,9,60,60.0,5.0,1017185150.0,5085926000.0,46.732647,text,0,,,0,0.0,discrete
light,0,1205,9,60,60.0,2.0,784433660.0,1568867300.0,80.51628,image,0,,,1,0.42395777,continuous
light,0,1206,10,60,60.0,2.0,853684160.0,1707368300.0,75.42784,image,0,,,0,0.0,discrete
light,0,1207,12,60,60.0,5.0,1037863740.0,5189318700.0,81.26706,text,1,0.8009391,60.800938,1,0.42252296,continuous
light,0,1208,12,60,60.0,4.0,1674463700.0,6697855000.0,52.55391,image,0,,,0,0.0,discrete
light,0,1209,14,60,60.0,2.0,1705320800.0,3410641700.0,71.51551,text,0,,,0,0.0,discrete
light,0,1210,14,60,60.0,5.0,1029904830.0,5149524500.0,48.591003,video,0,,,1,0.6288527,continuous
light,0,1211,15,60,60.0,5.0,601181440.0,3005907200.0,38.053574,image,0,,,0,0.0,discrete
light,0,1212,16,60,60.0,3.0,1053229500.0,3159688400.0,71.410225,sensor,0,,,0,0.0,discrete
light,0,1213,18,60,60.0,4.0,680020860.0,2720083500.0,110.95559,sensor,0,,,0,0.0,discrete
light,0,1214,18,60,60.0,3.0,875232500.0,2625697500.0,83.85914,image,1,1.8237293,61.82373,0,0.0,discrete
light,0,1215,19,60,60.0,3.0,1398646900.0,4195940600.0,72.45537,image,1,1.6220613,61.622063,0,0.0,discrete
light,0,1216,19,60,60.0,5.0,1155644500.0,5778222600.0,62.31757,image,0,,,0,0.0,discrete
light,0,1217,0,61,61.0,4.0,1810479400.0,7241917400.0,67.57069,image,0,,,0,0.0,discrete
light,0,1218,0,61,61.0,4.0,684453250.0,2737813000.0,61.719563,sensor,1,0.80392236,61.80392,0,0.0,discrete
light,0,1219,2,61,61.0,5.0,1216029200.0,6080146000.0,61.950077,image,0,,,1,0.28699934,continuous
light,0,1220,3,61,61.0,4.0,950728800.0,3802915300.0,46.864235,video,0,,,0,0.0,discrete
light,0,1221,3,61,61.0,2.0,1332740400.0,2665480700.0,57.73698,text,1,1.4943146,62.494316,0,0.0,discrete
light,0,1222,4,61,61.0,5.0,1401018200.0,7005091300.0,78.70596,sensor,0,,,0,0.0,discrete
light,0,1223,5,61,61.0,5.0,1150922200.0,5754611000.0,72.994995,text,0,,,0,0.0,discrete
light,0,1224,5,61,61.0,3.0,974880000.0,2924640000.0,71.918274,video,0,,,0,0.0,discrete
light,0,1225,6,61,61.0,3.0,675794100.0,2027382300.0,41.374104,text,0,,,0,0.0,discrete
light,0,1226,6,61,61.0,2.0,1202787100.0,2405574100.0,53.431103,image,0,,,0,0.0,discrete
light,0,1227,7,61,61.0,2.0,527489660.0,1054979300.0,98.19459,text,0,,,0,0.0,discrete
light,0,1228,9,61,61.0,4.0,668576800.0,2674307000.0,73.504875,image,1,1.1869413,62.186943,0,0.0,discrete
light,0,1229,9,61,61.0,5.0,684698500.0,3423492600.0,64.81143,text,0,,,0,0.0,discrete
light,0,1230,12,61,61.0,3.0,408729300.0,1226187900.0,51.345272,image,0,,,1,0.68114716,continuous
light,0,1231,12,61,61.0,5.0,1106085000.0,5530425000.0,50.329506,sensor,0,,,0,0.0,discrete
light,0,1232,13,61,61.0,5.0,1516906400.0,7584531500.0,113.458405,video,0,,,0,0.0,discrete
light,0,1233,13,61,61.0,3.0,1379417900.0,4138253600.0,62.964916,image,0,,,0,0.0,discrete
light,0,1234,13,61,61.0,5.0,784607700.0,3923038500.0,70.85306,image,0,,,0,0.0,discrete
light,0,1235,14,61,61.0,2.0,423814980.0,847629950.0,78.69857,text,1,0.8763111,61.876312,1,0.7083593,continuous
light,0,1236,15,61,61.0,4.0,636394750.0,2545579000.0,37.309395,text,1,1.5453079,62.545307,1,0.33096477,continuous
light,0,1237,16,61,61.0,3.0,1776521600.0,5329564700.0,72.77457,text,1,1.0615338,62.061535,0,0.0,discrete
light,0,1238,17,61,61.0,5.0,883697300.0,4418486300.0,43.74616,text,0,,,0,0.0,discrete
light,0,1239,17,61,61.0,5.0,1327955000.0,6639774700.0,38.975826,text,0,,,0,0.0,discrete
light,0,1240,18,61,61.0,2.0,726208200.0,1452416400.0,78.02966,text,0,,,0,0.0,discrete
light,0,1241,1,62,62.0,3.0,1241070300.0,3723210800.0,89.796776,sensor,0,,,0,0.0,discrete
light,0,1242,1,62,62.0,3.0,958183550.0,2874550500.0,90.94272,image,0,,,0,0.0,discrete
light,0,1243,4,62,62.0,3.0,1224225000.0,3672675000.0,67.03597,video,0,,,0,0.0,discrete
light,0,1244,6,62,62.0,2.0,1117946200.0,2235892500.0,47.946293,text,0,,,1,0.3744576,continuous
light,0,1245,6,62,62.0,2.0,1000046800.0,2000093600.0,81.58628,image,0,,,0,0.0,discrete
light,0,1246,9,62,62.0,2.0,1599201800.0,3198403600.0,61.74782,text,0,,,0,0.0,discrete
light,0,1247,9,62,62.0,4.0,736261000.0,2945044000.0,65.979576,image,0,,,0,0.0,discrete
light,0,1248,9,62,62.0,5.0,595183000.0,2975915000.0,80.16838,sensor,0,,,0,0.0,discrete
light,0,1249,9,62,62.0,3.0,1856898300.0,5570694700.0,77.03002,image,0,,,1,0.60845685,continuous
light,0,1250,10,62,62.0,3.0,851757250.0,2555271700.0,80.99774,video,0,,,0,0.0,discrete
light,0,1251,10,62,62.0,2.0,1196412900.0,2392825900.0,70.17815,text,1,1.1053002,63.1053,1,0.46869487,continuous
light,0,1252,12,62,62.0,4.0,1338850700.0,5355403000.0,81.43101,text,0,,,0,0.0,discrete
light,0,1253,12,62,62.0,2.0,754269900.0,1508539800.0,45.78834,text,0,,,0,0.0,discrete
light,0,1254,14,62,62.0,2.0,863247800.0,1726495600.0,51.835945,image,0,,,0,0.0,discrete
light,0,1255,17,62,62.0,2.0,1373131000.0,2746262000.0,55.231926,sensor,0,,,0,0.0,discrete
light,0,1256,18,62,62.0,3.0,602499400.0,1807498100.0,94.63452,text,0,,,0,0.0,discrete
light,0,1257,19,62,62.0,2.0,708818700.0,1417637400.0,61.41365,image,0,,,0,0.0,discrete
light,0,1258,0,63,63.0,5.0,784190850.0,3920954400.0,95.427216,video,0,,,0,0.0,discrete
light,0,1259,0,63,63.0,3.0,633076200.0,1899228800.0,70.09007,image,1,1.923309,64.92331,0,0.0,discrete
light,0,1260,1,63,63.0,2.0,827430100.0,1654860200.0,34.538067,image,0,,,0,0.0,discrete
light,0,1261,2,63,63.0,5.0,1519760900.0,7598804500.0,56.346085,text,0,,,0,0.0,discrete
light,0,1262,2,63,63.0,4.0,1001519200.0,4006077000.0,60.376453,text,0,,,0,0.0,discrete
light,0,1263,6,63,63.0,3.0,414201800.0,1242605300.0,64.65441,sensor,1,0.8806143,63.880615,0,0.0,discrete
light,0,1264,7,63,63.0,5.0,951604000.0,4758019600.0,120.34938,image,0,,,0,0.0,discrete
light,0,1265,7,63,63.0,3.0,1526165900.0,4578498000.0,71.18864,text,1,0.9581919,63.95819,0,0.0,discrete
light,0,1266,8,63,63.0,2.0,812567400.0,1625134800.0,62.325977,image,0,,,1,0.6522975,continuous
