scenario,episode_id,task_id,agent_id,t_arrival_slot,t_arrival_time,b_mb,rho_cyc_per_mb,c_cycles,mem_mb,modality,has_deadline,deadline_s,deadline_time,non_atomic,split_ratio
heavy,0,413,0,46,46.0,5.446009760139116,1074382971.449971,5851100148.643807,58.72570392841004,image,0,,,1,0.6694148186022296
heavy,0,414,0,46,46.0,6.457000347147702,1076551218.38034,6951291590.804138,71.16631003584209,video,0,,,0,0.0
heavy,0,415,0,46,46.0,2.662715829852739,1289158390.1885462,3432662452.7425156,62.0768953733883,image,0,,,0,0.0
heavy,0,416,1,46,46.0,5.891273301181399,939271970.2606931,5533507880.94487,66.97522453903713,text,0,,,0,0.0
heavy,0,417,6,46,46.0,10.348249352211207,940517920.0766212,9732713957.175926,71.58122305854971,image,1,1.1787072180334084,47.17870721803341,1,0.43246449813643056
heavy,0,418,9,46,46.0,5.927402813569317,1148003092.3401482,6804676759.523271,55.95546149881658,image,0,,,0,0.0
heavy,0,419,9,46,46.0,2.707357708865749,1187010197.8049035,3213661209.5293627,69.9580838459129,text,0,,,0,0.0
heavy,0,420,9,46,46.0,3.708274418453611,856055837.6509327,3174489963.5288315,68.15302740804123,sensor,0,,,0,0.0
heavy,0,421,9,46,46.0,1.7537341290862956,1181770513.2509735,2072511281.8360605,62.646651241881386,sensor,0,,,1,0.3081643308780637
heavy,0,422,10,46,46.0,10.799137199638238,1739041110.1100085,18780143543.88917,61.30545925531646,image,0,,,0,0.0
heavy,0,423,10,46,46.0,7.378255488384434,1576207301.3324225,11629660171.887564,61.738254848286196,sensor,0,,,0,0.0
heavy,0,424,14,46,46.0,3.05810565594617,1321394319.7811007,4040963443.0577264,63.689115466468685,image,0,,,1,0.5582581886552342
heavy,0,425,15,46,46.0,10.092421858582323,1470520851.7326977,14841116787.528173,58.08985216817192,image,0,,,1,0.3074717429816395
heavy,0,426,1,47,47.0,4.596005692533374,857886598.9882952,3942851692.4983,65.07657880819963,image,0,,,1,0.32102838752467344
heavy,0,427,4,47,47.0,2.624751289449103,1506497184.5350244,3954180427.659749,59.263199807881044,video,0,,,1,0.4196903565468895
heavy,0,428,4,47,47.0,13.917840415862338,1293056229.142775,17996550245.945866,60.9534377177594,image,0,,,0,0.0
heavy,0,429,4,47,47.0,6.125142303411906,1551450550.220214,9502855396.80551,61.28402925597457,image,0,,,0,0.0
heavy,0,430,4,47,47.0,3.5716841428099615,1172868960.9064124,4189117469.2634296,58.08274976987082,image,0,,,0,0.0
heavy,0,431,5,47,47.0,13.064670687522245,1276139224.554573,16672338720.235498,59.96379171763438,video,0,,,0,0.0
heavy,0,432,5,47,47.0,2.377261511493814,1172861594.52474,2788198726.972928,59.85302803304667,video,0,,,0,0.0
heavy,0,433,5,47,47.0,6.375091506365412,1237334750.7801983,7888122260.229607,74.6195548693333,sensor,0,,,0,0.0
heavy,0,434,7,47,47.0,5.138178207744078,1193908201.8205867,6134513104.641457,63.824760075137355,text,0,,,0,0.0
heavy,0,435,7,47,47.0,7.095446312648262,1531018131.3694823,10863256954.823225,71.19885988639207,image,0,,,1,0.6934603347726214
heavy,0,436,8,47,47.0,8.218702726102059,1103243373.6179345,9067229322.30775,64.34881421490626,image,0,,,0,0.0
heavy,0,437,8,47,47.0,4.109450488365214,1559767419.9863796,6409786985.799177,56.46952575413399,sensor,1,1.0871316468813543,48.08713164688135,0,0.0
heavy,0,438,12,47,47.0,5.511824487906069,1437186872.9543195,7921521800.046767,63.59087265519121,video,1,1.357047943426314,48.357047943426316,0,0.0
heavy,0,439,16,47,47.0,3.598258791847388,1553406392.631611,5589558209.59863,62.896532273873866,text,0,,,1,0.38094261958801934
heavy,0,440,6,48,48.0,13.435194044327156,1138576421.1345382,15296995152.238075,68.70977749235698,image,0,,,0,0.0
heavy,0,441,7,48,48.0,2.437064244134199,1116649717.5871994,2721347099.954315,63.741680965184834,image,0,,,0,0.0
heavy,0,442,9,48,48.0,4.669277326563958,1140925772.5455947,5327298841.039613,54.82323411172601,video,1,1.4984596762038689,49.49845967620387,0,0.0
heavy,0,443,13,48,48.0,14.461127809798025,1134852842.9807785,16411252007.657686,65.20600309783407,image,0,,,0,0.0
heavy,0,444,15,48,48.0,9.35358308650322,1155721895.8163052,10810140777.408827,67.15172749438555,sensor,0,,,1,0.3682190518154435
heavy,0,445,17,48,48.0,3.984895047125159,1050791798.0195631,4187295031.4878974,65.06413489323552,image,1,0.8298911877461519,48.82989118774615,0,0.0
heavy,0,446,0,49,49.0,1.6713825788977879,1068030688.3942182,1785087886.310308,64.97219871236375,video,0,,,1,0.7242416198039427
heavy,0,447,1,49,49.0,2.332282145920495,959863134.1481043,2238671650.300913,68.69576550869083,image,1,1.0768960599362951,50.076896059936296,0,0.0
heavy,0,448,1,49,49.0,6.066093156185172,1497278060.023843,9082628192.816845,58.136933994942225,sensor,1,0.5855901237698224,49.58559012376982,1,0.7025532395751701
heavy,0,449,3,49,49.0,2.8792410146731027,1657496047.1298082,4772330600.554686,71.23403895927,image,1,0.6651345159257429,49.66513451592574,1,0.33079897297676636
heavy,0,450,7,49,49.0,8.462053509865953,1555831775.896437,13165531739.985422,57.16791805516675,video,0,,,0,0.0
heavy,0,451,9,49,49.0,4.1621591735425705,1237785169.701417,5151858898.9477,65.38972993861489,text,0,,,0,0.0
heavy,0,452,10,49,49.0,3.661826646252867,973136140.9679687,3563455851.428194,64.80869045036052,text,1,1.473060614034519,50.473060614034516,0,0.0
heavy,0,453,10,49,49.0,11.315416511184843,984211404.5492893,11136761977.533453,55.7175807807891,sensor,0,,,1,0.32793030325894956
heavy,0,454,16,49,49.0,3.9650698383504936,1313640545.267099,5208676504.47287,58.85210412577581,video,0,,,0,0.0
heavy,0,455,17,49,49.0,4.356079664396506,1213160118.2169425,5284622120.621685,68.45487080829498,sensor,0,,,0,0.0
heavy,0,456,17,49,49.0,2.4663765065037278,1457353753.906121,3594383060.2990723,72.65870813508667,video,1,0.872282179788741,49.87228217978874,1,0.5048701905353475
heavy,0,457,0,50,50.0,7.301995320337006,1244137385.1838415,9084685364.468729,63.23029116402377,sensor,0,,,0,0.0
heavy,0,458,7,50,50.0,14.085345060070601,1392301891.1044493,19611052563.99501,73.57172218892185,video,0,,,0,0.0
heavy,0,459,10,50,50.0,15.054654702271776,1049365174.8746177,15797830364.326408,61.553525443781254,text,1,0.8171590178784782,50.81715901787848,0,0.0
heavy,0,460,11,50,50.0,6.4164293799672905,1505380010.7191453,9659164528.793798,69.92894431598083,text,1,0.7147335149827051,50.714733514982704,1,0.7845088579936654
heavy,0,461,17,50,50.0,4.261950778799856,1237888516.080152,5275819925.175202,63.338404733378816,sensor,0,,,1,0.5785271194995099
heavy,0,462,3,51,51.0,5.037014009233276,1168697751.728516,5886746948.015968,64.25265021002059,sensor,1,1.2812125908267762,52.281212590826776,0,0.0
heavy,0,463,6,51,51.0,7.639964078448294,1484150548.3359563,11338856876.296045,60.91997490462679,video,0,,,0,0.0
heavy,0,464,9,51,51.0,7.46714347211072,1203409290.0420077,8986029824.414574,59.628332021851925,image,1,1.2655239440449946,52.26552394404499,0,0.0
heavy,0,465,16,51,51.0,5.091134811116094,999981462.7938858,5091040435.700745,67.10701560886208,video,0,,,0,0.0
heavy,0,466,16,51,51.0,9.415016031186553,1054659270.6428261,9929633940.541725,56.210174975995905,text,0,,,0,0.0
heavy,0,467,0,52,52.0,9.289905744891621,1739207357.687593,16157072423.739746,55.69911990186024,sensor,0,,,1,0.6352111139312188
heavy,0,468,0,52,52.0,7.61244913344524,1013159226.6893659,7712623077.253513,62.13969881120488,text,0,,,1,0.6437579075376756
heavy,0,469,3,52,52.0,8.873146046006172,1311695323.6257422,11638864174.39454,67.98776476154924,video,0,,,0,0.0
heavy,0,470,6,52,52.0,12.879042733339563,1266909700.7108128,16316584174.736996,70.12284941410903,video,0,,,1,0.5665409982379158
heavy,0,471,7,52,52.0,3.6885718208555125,935224175.7539033,3449641540.868671,57.98932684505474,video,0,,,0,0.0
heavy,0,472,8,52,52.0,9.357176590083483,1186828577.4342153,11105364581.209522,79.88620261053889,image,0,,,0,0.0
heavy,0,473,10,52,52.0,9.041183342382142,1363923383.9655657,12331481379.394955,62.89644758478391,image,0,,,1,0.7459188298873718
heavy,0,474,13,52,52.0,7.088469144042451,1381550202.240288,9793075979.525888,71.54304858259671,text,0,,,0,0.0
heavy,0,475,15,52,52.0,6.220220515911149,1396138921.6093712,8684291963.256678,63.46828292531539,sensor,0,,,1,0.7409286020543285
heavy,0,476,15,52,52.0,2.634953636758636,1301019660.4937985,3428126485.91262,62.041206004913555,image,0,,,0,0.0
heavy,0,477,7,53,53.0,4.504827475761636,1123597305.4589095,5061612013.323035,68.76463528940442,image,0,,,0,0.0
heavy,0,478,8,53,53.0,7.713139656981969,1407020251.9707644,10852543703.652466,61.802098786865805,sensor,1,1.475263680908026,54.47526368090803,0,0.0
heavy,0,479,9,53,53.0,2.863321216704504,972652110.3950515,2785015424.1665626,63.61055080466453,sensor,0,,,0,0.0
heavy,0,480,13,53,53.0,8.043531908356236,979985984.6665624,7882548537.4074,66.36913690923271,video,1,0.7590034960107435,53.75900349601074,1,0.5612780685991374
heavy,0,481,17,53,53.0,3.42078296351323,953757780.1364285,3262598365.6088915,61.997911689294014,video,0,,,0,0.0
heavy,0,482,2,54,54.0,4.697332325843317,1018101626.2859963,4782361680.146863,51.93808259099528,sensor,0,,,0,0.0
heavy,0,483,2,54,54.0,7.146130099120177,1122852211.3420377,8024047984.334986,70.73357528606833,image,0,,,1,0.6834928161932516
heavy,0,484,3,54,54.0,5.809703693538257,1101904377.800982,6401737933.63634,72.83947733938243,sensor,0,,,1,0.6374349586201317
heavy,0,485,6,54,54.0,5.378194366150249,1204745647.9474604,6479356256.435063,66.91796976238294,image,0,,,0,0.0
heavy,0,486,10,54,54.0,4.0205260959317295,1267736476.8818896,5096967588.068189,62.2937034434838,image,0,,,1,0.6716222156645368
heavy,0,487,10,54,54.0,7.085090913363647,1504264283.319661,10657849205.045609,50.326562679316574,text,0,,,0,0.0
heavy,0,488,15,54,54.0,2.124557323018521,1014918990.8325399,2156253574.2438397,73.66203968426298,sensor,0,,,0,0.0
heavy,0,489,15,54,54.0,4.594544930418631,1259147704.6510062,5785210703.052536,70.15242026872887,video,0,,,0,0.0
heavy,0,490,2,55,55.0,2.3189250210078756,748134571.3564224,1734867976.5994098,63.555507631070945,text,0,,,0,0.0
heavy,0,491,4,55,55.0,5.004774001681878,1740151491.4807508,8709064943.550806,61.85603493427462,sensor,1,0.8140732313805124,55.81407323138051,1,0.677428904658919
heavy,0,492,13,55,55.0,7.223618454026475,1179722602.1490536,8521865959.516037,57.301489853535536,text,0,,,0,0.0
heavy,0,493,14,55,55.0,8.01611712501748,1244812398.5038586,9978561985.080864,67.34294755222626,sensor,0,,,0,0.0
heavy,0,494,16,55,55.0,4.643255130966874,913824976.7995871,4243122512.330367,56.81512817632088,sensor,0,,,0,0.0
heavy,0,495,0,56,56.0,8.699209326759263,1309496782.8625896,11391586626.839489,61.43983784912656,image,0,,,1,0.6715019523875893
heavy,0,496,2,56,56.0,2.3150740919685906,1481116442.6849742,3428894303.648666,76.75358627559982,video,0,,,0,0.0
heavy,0,497,5,56,56.0,6.257716018753636,1073127300.9832052,6715325901.524458,64.24063903633261,text,0,,,0,0.0
heavy,0,498,5,56,56.0,11.03239003923368,1065140626.9210194,11751046842.826572,73.40319759972722,sensor,0,,,0,0.0
heavy,0,499,7,56,56.0,7.949935724485813,949525196.272261,7548664279.144251,54.04382680329992,image,1,0.3324945360682424,56.33249453606824,1,0.665211643480272
heavy,0,500,7,56,56.0,2.689899638697545,1047688840.7960736,2818177834.324808,57.86574144115149,text,1,0.6169723923824554,56.61697239238246,0,0.0
heavy,0,501,8,56,56.0,2.470947805245117,1196377262.0281734,2956185769.8536773,57.87317161768471,text,0,,,1,0.6165865330268953
heavy,0,502,8,56,56.0,3.7849984505741148,905243114.1236702,3426343784.3509784,62.607460295965524,video,0,,,1,0.6758312765076142
heavy,0,503,8,56,56.0,4.9348480307759175,1028221273.9552399,5074115728.97992,68.53275337883012,video,1,1.2329589335652253,57.23295893356523,1,0.3320222525949058
heavy,0,504,12,56,56.0,4.265458765245713,1172016524.0430977,4999188155.492444,69.27322032436581,sensor,0,,,0,0.0
heavy,0,505,0,57,57.0,1.7735681199353597,1754627841.1713512,3111952001.4525123,73.63458329409316,sensor,0,,,0,0.0
heavy,0,506,0,57,57.0,1.5276159581333044,1548038491.060586,2364808302.7487516,65.46016728565783,video,0,,,0,0.0
heavy,0,507,1,57,57.0,2.1832562699052356,1136109756.3837683,2480418748.925372,67.05330570974805,image,0,,,0,0.0
heavy,0,508,6,57,57.0,9.376317674307215,1265515546.1980748,11865875782.927557,71.32219110109259,image,0,,,0,0.0
heavy,0,509,7,57,57.0,3.916636250623929,1147117062.0100923,4492840268.777945,58.48995616037448,text,1,1.2188327787363769,58.21883277873638,1,0.5183004897721771
heavy,0,510,11,57,57.0,4.756624789099539,1237204874.6299088,5884919375.859411,59.49590572444087,video,0,,,0,0.0
heavy,0,511,16,57,57.0,6.448964341331699,1284411210.6435525,8283122097.046948,55.37452302478052,video,0,,,0,0.0
heavy,0,512,17,57,57.0,3.3335497144642794,1601180784.496461,5337615746.963868,59.90207686859873,image,0,,,1,0.7226220620024653
heavy,0,513,17,57,57.0,9.339973897961519,1049613516.3000814,9803362845.190367,72.56468449023448,image,0,,,0,0.0
heavy,0,514,0,58,58.0,17.18158916033952,903844435.2702692,15529483751.672852,72.2970753000258,sensor,1,0.8761449301389856,58.876144930138985,0,0.0
heavy,0,515,5,58,58.0,5.065697020697676,1149547311.092079,5823258388.950169,58.09976995372735,text,0,,,0,0.0
heavy,0,516,6,58,58.0,4.827188527669126,1124278640.571942,5427104955.672319,72.05516910826802,sensor,0,,,0,0.0
heavy,0,517,7,58,58.0,5.278488855280998,1833920810.5607176,9680330560.012642,65.73655590661605,text,1,1.3817990903860273,59.381799090386025,1,0.49470208521406056
heavy,0,518,11,58,58.0,4.119958682388627,1086577453.562632,4476654213.893091,49.7462673354865,text,1,1.3607432194943512,59.36074321949435,0,0.0
heavy,0,519,1,59,59.0,6.1526135102544535,1510791705.3164673,9295317457.310461,58.82554634106072,text,0,,,0,0.0
heavy,0,520,1,59,59.0,4.883006409228607,988597626.3233523,4827328545.485117,66.83706595050141,video,1,0.5884423024988492,59.58844230249885,0,0.0
heavy,0,521,5,59,59.0,4.54697521424625,1456677273.8786907,6623475459.482203,75.7152133342491,image,1,1.2975041222381405,60.29750412223814,0,0.0
heavy,0,522,8,59,59.0,8.328770865335017,1097712495.1122978,9142595847.805513,77.312458596654,sensor,0,,,0,0.0
heavy,0,523,10,59,59.0,9.788781607326584,1153060655.2551212,11287058934.29327,63.00357358158969,image,1,1.3373352754685277,60.337335275468526,1,0.5045280395752414
heavy,0,524,12,59,59.0,17.18158916033952,1418654910.798768,24374745837.64254,64.4152589287114,sensor,0,,,1,0.3106217249033434
heavy,0,525,12,59,59.0,15.376679004575209,923540714.4859574,14200989114.306608,63.767154308759906,sensor,0,,,0,0.0
heavy,0,526,13,59,59.0,13.082924199426735,1324190785.5395143,17324287672.79281,61.88277007275107,sensor,0,,,0,0.0
heavy,0,527,15,59,59.0,2.4076165050348823,1256729894.8009799,3025723637.0935903,71.38102395454798,sensor,0,,,0,0.0
heavy,0,528,17,59,59.0,3.2243296263598054,1360956347.3892686,4388171871.069646,64.8526309243714,image,0,,,0,0.0
heavy,0,529,0,60,60.0,3.378611973575938,1686849831.3162873,5699211037.70976,62.782489858414486,sensor,0,,,0,0.0
heavy,0,530,0,60,60.0,5.60085220937289,1179256606.622645,6604841970.620018,55.12984778451233,video,1,1.4869525638926895,61.486952563892686,0,0.0
heavy,0,531,1,60,60.0,4.541333658101354,1074033938.9532454,4877546476.911548,63.55441163528077,image,1,0.3098436129235815,60.30984361292358,0,0.0
heavy,0,532,4,60,60.0,4.608468652420409,1168026580.4151309,5382813881.036936,62.20195446775925,video,0,,,0,0.0
heavy,0,533,6,60,60.0,5.004129862805562,1217477231.7553675,6092414172.712883,64.17179657232772,text,0,,,0,0.0
heavy,0,534,1,61,61.0,4.161576435955838,1049192350.4917995,4366294162.591791,67.45307223206532,image,0,,,1,0.33689934144109085
heavy,0,535,1,61,61.0,4.2401913507668265,892707139.1215116,3785249090.0708313,61.859466371644515,video,0,,,1,0.45427111373917817
heavy,0,536,1,61,61.0,2.4300561506821885,1163710689.5382829,2827882318.727115,78.01624597661511,image,0,,,0,0.0
heavy,0,537,6,61,61.0,14.075528764146918,1427553564.362961,20093571257.55132,60.26373365958828,sensor,0,,,0,0.0
heavy,0,538,7,61,61.0,7.4787399100272856,901609120.8814402,6742900115.580642,71.31914635932571,sensor,0,,,1,0.4677857677922195
heavy,0,539,16,61,61.0,5.721227879445954,1072415202.949091,6135531757.45403,61.33329390827896,image,1,1.4085570516922967,62.4085570516923,0,0.0
heavy,0,540,1,62,62.0,2.918459304618059,1313163696.4922862,3832414808.514558,72.62852885957989,text,1,1.3591264837405306,63.35912648374053,0,0.0
heavy,0,541,5,62,62.0,2.5595372494826214,1254809389.9733262,3211731374.6372933,67.51676745012816,image,0,,,0,0.0
heavy,0,542,8,62,62.0,4.247862244792303,1194534223.7939687,5074216829.366679,67.41768615344225,video,0,,,0,0.0
heavy,0,543,11,62,62.0,8.658900236718162,1562861108.9118679,13532658425.914583,65.69481204190943,image,0,,,0,0.0
heavy,0,544,11,62,62.0,9.018162929211798,813556184.9346089,7336782227.808268,61.53813910262975,video,0,,,0,0.0
heavy,0,545,17,62,62.0,1.345707616137366,1246353821.4486094,1677227829.9253044,58.6183235664923,sensor,0,,,0,0.0
heavy,0,546,0,63,63.0,3.3933838322498837,1440248653.0024698,4887316493.518254,65.53677323632097,image,0,,,0,0.0
heavy,0,547,0,63,63.0,9.074545873915753,1129102880.614779,10246095886.509233,70.66895894112793,video,1,1.4996524433116722,64.49965244331167,1,0.562825142392297
heavy,0,548,1,63,63.0,4.7784747431776085,1196652920.9016292,5718175758.878148,65.42121007885441,image,0,,,1,0.39151205596926136
heavy,0,549,7,63,63.0,7.552313596396216,1374379449.895695,10379744606.05481,71.94404116258363,image,0,,,1,0.4870820740811691
heavy,0,550,11,63,63.0,8.359582608260878,1036842043.2072136,8667566711.908697,57.51862237187511,sensor,1,0.8426171856717664,63.84261718567176,0,0.0
heavy,0,551,12,63,63.0,3.3037691407750573,1273854300.3274784,4208520527.2655253,63.49771921442225,sensor,1,0.8082028750360561,63.80820287503606,1,0.7431015848644793
heavy,0,552,14,63,63.0,4.52392475301395,1171670585.1470912,5300549562.525265,63.297321315886435,image,0,,,0,0.0
heavy,0,553,1,64,64.0,5.950658752440428,1052928512.7938715,6265618270.350935,67.46649405323221,sensor,0,,,0,0.0
heavy,0,554,1,64,64.0,3.8383619918067358,1237522667.9205759,4750059972.545608,64.00822496743618,image,0,,,1,0.48520392296193443
heavy,0,555,1,64,64.0,10.93389590021015,1246387087.029845,13627866660.950493,76.5114915019651,text,1,0.40579286430312667,64.40579286430312,0,0.0
heavy,0,556,2,64,64.0,7.005537889903574,929513163.447535,6511739685.695841,58.54487863543246,text,1,1.297237894234851,65.29723789423485,0,0.0
heavy,0,557,6,64,64.0,3.236225720685854,1374399628.762315,4447867429.101693,66.93086781454416,image,0,,,0,0.0
heavy,0,558,7,64,64.0,3.0676690761200804,1035996062.5627103,3178093084.1057906,75.4929426774783,image,0,,,1,0.49820665591754987
heavy,0,559,16,64,64.0,3.81073383203367,1381858920.2560806,5265896538.517364,57.08353300133948,image,0,,,0,0.0
heavy,0,560,16,64,64.0,3.9661425963498806,1322647824.623861,5245809877.210202,66.61427588811529,sensor,0,,,1,0.7453727167128755
heavy,0,561,0,65,65.0,5.851746881746473,1101739792.660422,6447102396.1966305,60.48451276385476,sensor,0,,,0,0.0
heavy,0,562,0,65,65.0,3.275721917355635,1169106643.6582336,3829668256.35736,67.26182978566013,sensor,1,0.702400511849038,65.70240051184904,0,0.0
heavy,0,563,1,65,65.0,4.317774776813112,1272857012.8693159,5495909904.656815,58.107430095282474,text,0,,,1,0.45424913855604016
heavy,0,564,6,65,65.0,3.1238022150924802,926532597.7365507,2894304581.164827,66.38576472999762,video,0,,,0,0.0
heavy,0,565,6,65,65.0,9.281466102154784,1468673898.2079554,13631447001.336664,73.24234670658667,video,1,0.6279875592782398,65.62798755927824,1,0.4863217907681939
heavy,0,566,8,65,65.0,3.7751826828305575,1112325320.745644,4199231288.552901,74.10648334340732,sensor,0,,,0,0.0
heavy,0,567,8,65,65.0,9.760931008792154,1236955138.1829326,12073833764.77457,67.0532171725133,text,0,,,0,0.0
heavy,0,568,12,65,65.0,3.4304722358956865,962081981.0707934,3300395524.7188764,65.983869695053,sensor,1,0.3741705996032597,65.37417059960326,0,0.0
heavy,0,569,13,65,65.0,2.9459525789274505,1266073723.099289,3729793149.676629,69.42038439952402,text,1,0.41387138897134595,65.41387138897134,1,0.6962049472877261
heavy,0,570,17,65,65.0,4.526221463274248,1107801624.1203556,5014155488.143624,66.42317332216004,video,0,,,0,0.0
heavy,0,571,0,66,66.0,5.279403002648273,1320094777.712721,6969312333.236844,55.84938627544535,video,0,,,0,0.0
heavy,0,572,1,66,66.0,2.708892063889727,1141634844.7401168,3092565570.776483,69.84816331513862,video,1,1.2218744837808455,67.22187448378085,0,0.0
heavy,0,573,2,66,66.0,9.238349375830543,1115414130.9548388,10304585440.499203,58.760498785537614,image,1,0.7453757829727814,66.74537578297279,1,0.5820859229531392
heavy,0,574,9,66,66.0,10.923150430434156,1137703169.9481819,12427302870.525785,68.88015289790725,sensor,0,,,0,0.0
heavy,0,575,10,66,66.0,4.754367394557948,1290468898.6021235,6135363255.205043,69.0231648647884,sensor,0,,,0,0.0
heavy,0,576,10,66,66.0,9.02331297285524,1440772956.7869864,13000545311.915016,73.48563434365835,text,1,1.1892419899874755,67.18924198998748,1,0.32028632598400925
heavy,0,577,14,66,66.0,12.077144338648033,1123518663.5831797,13568897067.259003,52.823229875689776,sensor,0,,,0,0.0
heavy,0,578,14,66,66.0,4.6647637430864055,1833920810.5607176,8554807304.795268,56.1655132884438,video,0,,,0,0.0
heavy,0,579,15,66,66.0,2.010218505457633,1092515154.8400173,2196194181.752314,55.285261477950804,sensor,1,1.294430815767799,67.2944308157678,0,0.0
heavy,0,580,17,66,66.0,6.059207492934636,1095105491.9916685,6635471402.629788,65.85761974460024,image,1,1.2072626296570745,67.20726262965708,1,0.3155051590548259
heavy,0,581,0,67,67.0,12.400648757661,1833920810.5607176,22741807821.128414,64.14840091111591,sensor,1,1.3475147565015877,68.34751475650158,0,0.0
heavy,0,582,2,67,67.0,10.507028430487402,1213058953.4112432,12745644911.349226,58.103066669879524,image,0,,,0,0.0
heavy,0,583,2,67,67.0,4.994170422222656,870174711.1294334,4345800804.48876,59.028403736104984,video,0,,,1,0.5988819178940348
heavy,0,584,5,67,67.0,13.430139167717305,1109877835.9663942,14905813796.193594,65.56439196706025,sensor,0,,,0,0.0
heavy,0,585,6,67,67.0,10.31159781216395,1179657384.3982713,12164152504.064262,56.258336740692464,image,0,,,1,0.7072856961858263
heavy,0,586,7,67,67.0,7.402191604334866,1224519354.0455284,9064126881.861364,66.53551436356118,text,0,,,0,0.0
heavy,0,587,8,67,67.0,3.3113463259633686,1079441215.5923796,3574403703.3452587,68.03937525123119,text,1,1.3427284933415458,68.34272849334154,1,0.6283363571418514
heavy,0,588,9,67,67.0,5.584745242803047,1540987763.398525,8606024080.85762,73.25202235566364,text,0,,,0,0.0
heavy,0,589,10,67,67.0,2.773898165093407,939678285.5914824,2606571872.180331,68.85135505672571,video,0,,,0,0.0
heavy,0,590,11,67,67.0,4.9627296266398995,1343057728.3554938,6665232378.797491,67.53380992627689,sensor,1,0.40505528729410956,67.4050552872941,1,0.6572001716890747
heavy,0,591,13,67,67.0,5.096918960396655,1283573448.130761,6542269844.839388,71.16380833728928,video,1,0.5708959752564498,67.57089597525645,1,0.7272231690821405
heavy,0,592,15,67,67.0,4.999567767188244,1106711576.6404605,5533079526.145729,62.641836301959735,text,0,,,1,0.6866607823041113
heavy,0,593,16,67,67.0,5.288681584064037,1212265640.4138877,6411286967.450523,56.8368658448964,text,0,,,1,0.3972324320579947
heavy,0,594,1,68,68.0,5.505487212658159,819765940.3778899,4513210902.123163,63.997084689959266,image,0,,,0,0.0
heavy,0,595,4,68,68.0,5.104504100207096,1833920810.5607176,9361256296.962305,62.91143985539632,text,0,,,0,0.0
heavy,0,596,4,68,68.0,3.0631797906412452,1446586714.8223782,4431155190.254019,69.51655938145261,video,1,0.4665273535095677,68.46652735350956,0,0.0
heavy,0,597,7,68,68.0,8.390051382118898,1226950795.0141509,10294180213.500357,71.28543089645383,text,0,,,0,0.0
heavy,0,598,8,68,68.0,3.0712688453051413,1654195578.7124717,5080479344.941123,63.96324118730138,sensor,1,0.9323983604412365,68.93239836044124,1,0.5376801124426229
heavy,0,599,9,68,68.0,4.278033663459972,967394103.628591,4138544541.1557965,60.7575951743651,video,0,,,1,0.6944171895684059
heavy,0,600,12,68,68.0,6.360151895975361,1258198463.2848556,8002333341.77446,68.26905993697191,text,0,,,0,0.0
heavy,0,601,15,68,68.0,4.089354340980318,1070207280.9763145,4376456790.209234,63.03461325534722,text,0,,,1,0.7667956992460601
heavy,0,602,3,69,69.0,3.182164921093185,968663581.346308,3082447268.9007163,69.79230144984845,sensor,0,,,0,0.0
heavy,0,603,15,69,69.0,3.7844625982472775,1003935969.3353668,3799358126.9848213,69.60805993806399,image,1,0.5881815941066082,69.58818159410662,0,0.0
heavy,0,604,1,70,70.0,1.2885846126873404,1390465086.0425763,1791731914.3534427,58.442941521028175,video,0,,,0,0.0
heavy,0,605,3,70,70.0,2.045133853995182,942916799.7955812,1928391068.7627404,56.432603160755754,image,0,,,1,0.74530287766329
heavy,0,606,7,70,70.0,3.205101827163269,1014789335.0752641,3252503152.0355277,70.12447117202517,text,0,,,0,0.0
heavy,0,607,7,70,70.0,3.1227489073260672,1558622191.8514543,4867185746.538289,59.42839640957594,image,0,,,0,0.0
heavy,0,608,7,70,70.0,2.5358077468815483,1137578482.5573606,2884680328.7547116,66.06759674569228,image,0,,,0,0.0
heavy,0,609,9,70,70.0,5.045766352215013,1113625452.3782806,5619093836.580551,54.272864581072824,image,0,,,0,0.0
heavy,0,610,9,70,70.0,6.18309134306808,1523700672.9797463,9421180440.528076,61.47247024939491,sensor,0,,,0,0.0
heavy,0,611,10,70,70.0,4.259348532428771,1098831247.135245,4680305259.872383,49.79996186840062,sensor,1,0.9474570315398243,70.94745703153983,0,0.0
heavy,0,612,10,70,70.0,8.275587732902396,1235939022.7765021,10228121815.504597,65.28958462659507,sensor,1,0.3033410401218076,70.30334104012181,0,0.0
heavy,0,613,0,71,71.0,2.3775212108821817,835394600.9221404,1986168383.148844,71.957254774673,image,0,,,0,0.0
heavy,0,614,5,71,71.0,4.206226527801656,1033614059.9611833,4347614878.517501,53.07210246424701,text,0,,,0,0.0
heavy,0,615,7,71,71.0,3.8599645563203913,1251469653.4051232,4830628505.45434,60.740907087426855,sensor,1,1.0522960904571321,72.05229609045713,1,0.3194110411165004
heavy,0,616,7,71,71.0,5.139981473739785,828113830.8184403,4256489748.554466,65.11995968460543,image,0,,,0,0.0
heavy,0,617,8,71,71.0,2.9605959534788,1386673173.8051627,4105378987.1651692,70.60432946545502,text,1,1.1693337058814492,72.16933370588146,0,0.0
heavy,0,618,12,71,71.0,4.921168492065103,1235572595.3033533,6080460925.665969,66.30087721777561,sensor,0,,,0,0.0
