episode_id,t_slot,t_time,agent_id,task_id
0,1744,1744,6,13734
0,1744,1744,9,13735
0,1744,1744,12,13736
0,1744,1744,14,13737
0,1744,1744,15,13738
0,1744,1744,17,13739
0,1744,1744,17,13740
0,1745,1745,4,13741
0,1745,1745,10,13742
0,1745,1745,14,13743
0,1745,1745,17,13744
0,1745,1745,17,13745
0,1745,1745,17,13746
0,1746,1746,5,13747
0,1746,1746,10,13748
0,1747,1747,1,13749
0,1747,1747,16,13750
0,1747,1747,17,13751
0,1748,1748,10,13752
0,1748,1748,10,13753
0,1748,1748,11,13754
0,1748,1748,12,13755
0,1748,1748,16,13756
0,1749,1749,9,13757
0,1749,1749,13,13758
0,1749,1749,16,13759
0,1750,1750,0,13760
0,1750,1750,1,13761
0,1750,1750,1,13762
0,1750,1750,6,13763
0,1750,1750,7,13764
0,1750,1750,9,13765
0,1750,1750,13,13766
0,1750,1750,14,13767
0,1751,1751,0,13768
0,1751,1751,1,13769
0,1751,1751,3,13770
0,1751,1751,5,13771
0,1751,1751,7,13772
0,1751,1751,10,13773
0,1751,1751,11,13774
0,1751,1751,11,13775
0,1751,1751,14,13776
0,1751,1751,14,13777
0,1752,1752,0,13778
0,1752,1752,1,13779
0,1752,1752,2,13780
0,1752,1752,2,13781
0,1752,1752,5,13782
0,1752,1752,7,13783
0,1752,1752,16,13784
0,1752,1752,16,13785
0,1753,1753,1,13786
0,1753,1753,9,13787
0,1753,1753,10,13788
0,1753,1753,12,13789
0,1753,1753,12,13790
0,1753,1753,13,13791
0,1753,1753,14,13792
0,1753,1753,14,13793
0,1753,1753,15,13794
0,1753,1753,17,13795
0,1753,1753,17,13796
0,1754,1754,0,13797
0,1754,1754,0,13798
0,1754,1754,1,13799
0,1754,1754,1,13800
0,1754,1754,5,13801
0,1754,1754,5,13802
0,1754,1754,6,13803
0,1754,1754,6,13804
0,1754,1754,14,13805
0,1755,1755,7,13806
0,1755,1755,7,13807
0,1755,1755,10,13808
0,1755,1755,11,13809
0,1755,1755,13,13810
0,1755,1755,16,13811
0,1755,1755,17,13812
0,1755,1755,17,13813
0,1755,1755,17,13814
0,1756,1756,0,13815
0,1756,1756,6,13816
0,1756,1756,7,13817
0,1756,1756,12,13818
0,1756,1756,12,13819
0,1756,1756,13,13820
0,1756,1756,13,13821
0,1756,1756,14,13822
0,1756,1756,15,13823
0,1756,1756,17,13824
0,1757,1757,0,13825
0,1757,1757,1,13826
0,1757,1757,1,13827
0,1757,1757,4,13828
0,1757,1757,14,13829
0,1757,1757,14,13830
0,1757,1757,17,13831
0,1758,1758,0,13832
0,1758,1758,0,13833
0,1758,1758,1,13834
0,1758,1758,5,13835
0,1758,1758,6,13836
0,1758,1758,10,13837
0,1758,1758,11,13838
0,1759,1759,2,13839
0,1759,1759,17,13840
0,1760,1760,7,13841
0,1760,1760,10,13842
0,1760,1760,14,13843
0,1760,1760,15,13844
0,1761,1761,0,13845
0,1761,1761,0,13846
0,1761,1761,0,13847
0,1761,1761,2,13848
0,1761,1761,2,13849
0,1761,1761,3,13850
0,1761,1761,4,13851
0,1761,1761,12,13852
0,1761,1761,14,13853
0,1761,1761,17,13854
0,1762,1762,1,13855
0,1762,1762,10,13856
0,1762,1762,14,13857
0,1762,1762,14,13858
0,1762,1762,16,13859
0,1762,1762,17,13860
0,1763,1763,4,13861
0,1763,1763,10,13862
0,1763,1763,12,13863
0,1763,1763,15,13864
0,1763,1763,16,13865
0,1763,1763,17,13866
0,1764,1764,5,13867
0,1764,1764,9,13868
0,1764,1764,17,13869
0,1764,1764,17,13870
0,1764,1764,17,13871
0,1765,1765,9,13872
0,1765,1765,12,13873
0,1765,1765,16,13874
0,1765,1765,17,13875
0,1766,1766,5,13876
0,1766,1766,7,13877
0,1766,1766,8,13878
0,1766,1766,10,13879
0,1766,1766,11,13880
0,1766,1766,14,13881
0,1767,1767,0,13882
0,1767,1767,1,13883
0,1767,1767,2,13884
0,1767,1767,4,13885
0,1767,1767,5,13886
0,1767,1767,9,13887
0,1767,1767,9,13888
0,1767,1767,12,13889
0,1767,1767,13,13890
0,1768,1768,0,13891
0,1768,1768,10,13892
0,1768,1768,12,13893
0,1768,1768,14,13894
0,1768,1768,15,13895
0,1768,1768,17,13896
0,1769,1769,0,13897
0,1769,1769,0,13898
0,1769,1769,2,13899
0,1769,1769,4,13900
0,1769,1769,7,13901
0,1769,1769,10,13902
0,1769,1769,15,13903
0,1770,1770,3,13904
0,1770,1770,4,13905
0,1770,1770,7,13906
0,1770,1770,8,13907
0,1770,1770,9,13908
0,1770,1770,12,13909
0,1770,1770,14,13910
0,1770,1770,16,13911
0,1770,1770,17,13912
0,1770,1770,17,13913
0,1771,1771,4,13914
0,1771,1771,10,13915
0,1771,1771,10,13916
0,1771,1771,10,13917
0,1771,1771,13,13918
0,1771,1771,14,13919
0,1771,1771,14,13920
0,1771,1771,14,13921
0,1771,1771,14,13922
0,1771,1771,16,13923
0,1771,1771,16,13924
0,1771,1771,17,13925
0,1772,1772,1,13926
0,1772,1772,1,13927
0,1772,1772,2,13928
0,1772,1772,3,13929
0,1772,1772,4,13930
0,1772,1772,11,13931
0,1772,1772,15,13932
0,1772,1772,17,13933
0,1772,1772,17,13934
0,1773,1773,0,13935
0,1773,1773,1,13936
0,1773,1773,1,13937
0,1773,1773,5,13938
0,1773,1773,9,13939
0,1773,1773,12,13940
0,1773,1773,12,13941
0,1773,1773,17,13942
0,1773,1773,17,13943
0,1774,1774,0,13944
0,1774,1774,2,13945
0,1774,1774,3,13946
0,1774,1774,3,13947
0,1774,1774,8,13948
0,1774,1774,10,13949
0,1774,1774,10,13950
0,1774,1774,10,13951
0,1774,1774,13,13952
0,1774,1774,14,13953
0,1774,1774,15,13954
0,1774,1774,17,13955
0,1774,1774,17,13956
0,1775,1775,1,13957
0,1775,1775,3,13958
0,1775,1775,4,13959
0,1775,1775,11,13960
0,1775,1775,12,13961
0,1775,1775,12,13962
0,1775,1775,14,13963
0,1775,1775,17,13964
0,1776,1776,2,13965
0,1776,1776,4,13966
0,1776,1776,8,13967
0,1776,1776,10,13968
0,1776,1776,10,13969
0,1776,1776,11,13970
0,1776,1776,16,13971
0,1777,1777,0,13972
0,1777,1777,0,13973
0,1777,1777,2,13974
0,1777,1777,9,13975
0,1777,1777,9,13976
0,1777,1777,16,13977
0,1777,1777,17,13978
0,1778,1778,8,13979
0,1778,1778,10,13980
0,1778,1778,11,13981
0,1778,1778,11,13982
0,1778,1778,12,13983
0,1778,1778,14,13984
0,1778,1778,15,13985
0,1779,1779,6,13986
0,1779,1779,9,13987
0,1779,1779,11,13988
0,1779,1779,11,13989
0,1779,1779,12,13990
0,1779,1779,13,13991
0,1780,1780,1,13992
0,1780,1780,7,13993
0,1780,1780,7,13994
0,1780,1780,14,13995
0,1780,1780,14,13996
0,1780,1780,15,13997
0,1780,1780,15,13998
0,1780,1780,17,13999
0,1781,1781,1,14000
0,1781,1781,2,14001
0,1781,1781,5,14002
0,1781,1781,7,14003
0,1781,1781,10,14004
0,1781,1781,12,14005
0,1781,1781,13,14006
0,1781,1781,17,14007
0,1781,1781,17,14008
0,1782,1782,1,14009
0,1782,1782,1,14010
0,1782,1782,7,14011
0,1782,1782,7,14012
0,1782,1782,9,14013
0,1782,1782,11,14014
0,1782,1782,11,14015
0,1782,1782,13,14016
0,1782,1782,14,14017
0,1782,1782,14,14018
0,1783,1783,1,14019
0,1783,1783,4,14020
0,1783,1783,7,14021
0,1783,1783,15,14022
0,1783,1783,16,14023
0,1784,1784,1,14024
0,1784,1784,2,14025
0,1784,1784,5,14026
0,1784,1784,6,14027
0,1784,1784,7,14028
0,1784,1784,14,14029
0,1784,1784,16,14030
0,1784,1784,17,14031
0,1785,1785,1,14032
0,1785,1785,3,14033
0,1785,1785,7,14034
0,1785,1785,11,14035
0,1786,1786,2,14036
0,1786,1786,3,14037
0,1786,1786,4,14038
0,1786,1786,6,14039
0,1786,1786,7,14040
0,1786,1786,11,14041
0,1786,1786,12,14042
0,1786,1786,14,14043
0,1786,1786,14,14044
0,1786,1786,14,14045
0,1786,1786,17,14046
0,1787,1787,0,14047
0,1787,1787,0,14048
0,1787,1787,0,14049
0,1787,1787,1,14050
0,1787,1787,1,14051
0,1787,1787,9,14052
0,1787,1787,14,14053
0,1787,1787,16,14054
0,1787,1787,17,14055
0,1788,1788,11,14056
0,1788,1788,11,14057
0,1788,1788,11,14058
0,1788,1788,12,14059
0,1788,1788,12,14060
0,1788,1788,17,14061
0,1789,1789,3,14062
0,1789,1789,5,14063
0,1789,1789,6,14064
0,1789,1789,6,14065
0,1789,1789,10,14066
0,1789,1789,10,14067
0,1789,1789,11,14068
0,1789,1789,12,14069
0,1789,1789,13,14070
0,1789,1789,14,14071
0,1789,1789,14,14072
0,1789,1789,16,14073
0,1789,1789,17,14074
0,1790,1790,0,14075
0,1790,1790,6,14076
0,1790,1790,7,14077
0,1790,1790,8,14078
0,1790,1790,11,14079
0,1790,1790,16,14080
0,1791,1791,1,14081
0,1791,1791,1,14082
0,1791,1791,10,14083
0,1791,1791,10,14084
0,1791,1791,14,14085
0,1791,1791,17,14086
0,1792,1792,0,14087
0,1792,1792,1,14088
0,1792,1792,2,14089
0,1792,1792,7,14090
0,1792,1792,9,14091
0,1792,1792,9,14092
0,1792,1792,12,14093
0,1792,1792,14,14094
0,1793,1793,1,14095
0,1793,1793,3,14096
0,1793,1793,7,14097
0,1793,1793,10,14098
0,1793,1793,10,14099
0,1793,1793,12,14100
0,1793,1793,12,14101
0,1793,1793,14,14102
0,1793,1793,14,14103
0,1793,1793,14,14104
0,1793,1793,15,14105
0,1793,1793,17,14106
0,1794,1794,0,14107
0,1794,1794,1,14108
0,1794,1794,1,14109
0,1794,1794,1,14110
0,1794,1794,3,14111
0,1794,1794,7,14112
0,1794,1794,7,14113
0,1794,1794,10,14114
0,1794,1794,10,14115
0,1794,1794,16,14116
0,1794,1794,17,14117
0,1795,1795,1,14118
0,1795,1795,1,14119
0,1795,1795,1,14120
0,1795,1795,2,14121
0,1795,1795,12,14122
0,1795,1795,17,14123
0,1796,1796,11,14124
0,1796,1796,14,14125
0,1796,1796,15,14126
0,1797,1797,0,14127
0,1797,1797,3,14128
0,1797,1797,5,14129
0,1797,1797,7,14130
0,1797,1797,11,14131
0,1797,1797,14,14132
0,1797,1797,15,14133
0,1797,1797,16,14134
0,1797,1797,17,14135
0,1798,1798,0,14136
0,1798,1798,0,14137
0,1798,1798,0,14138
0,1798,1798,1,14139
0,1798,1798,1,14140
0,1798,1798,2,14141
0,1798,1798,11,14142
0,1798,1798,11,14143
0,1798,1798,12,14144
0,1799,1799,3,14145
0,1799,1799,3,14146
0,1799,1799,4,14147
0,1799,1799,5,14148
0,1799,1799,5,14149
0,1799,1799,12,14150
0,1800,1800,0,14151
0,1800,1800,8,14152
0,1800,1800,9,14153
0,1800,1800,9,14154
0,1800,1800,10,14155
0,1800,1800,10,14156
0,1800,1800,12,14157
0,1800,1800,12,14158
0,1800,1800,17,14159
0,1801,1801,1,14160
0,1801,1801,4,14161
0,1801,1801,5,14162
0,1801,1801,9,14163
0,1801,1801,9,14164
0,1801,1801,10,14165
0,1801,1801,11,14166
0,1801,1801,11,14167
0,1801,1801,12,14168
0,1801,1801,13,14169
0,1801,1801,16,14170
0,1802,1802,0,14171
0,1802,1802,0,14172
0,1802,1802,7,14173
0,1802,1802,10,14174
0,1803,1803,2,14175
0,1803,1803,5,14176
0,1803,1803,9,14177
0,1803,1803,9,14178
0,1804,1804,0,14179
0,1804,1804,6,14180
0,1804,1804,8,14181
0,1804,1804,9,14182
0,1804,1804,9,14183
0,1804,1804,10,14184
0,1804,1804,17,14185
0,1805,1805,0,14186
0,1805,1805,0,14187
0,1805,1805,0,14188
0,1805,1805,1,14189
0,1805,1805,6,14190
0,1805,1805,7,14191
0,1805,1805,9,14192
0,1805,1805,11,14193
0,1805,1805,14,14194
0,1805,1805,17,14195
0,1806,1806,1,14196
0,1806,1806,1,14197
0,1806,1806,1,14198
0,1806,1806,4,14199
0,1806,1806,4,14200
0,1806,1806,7,14201
0,1806,1806,9,14202
0,1806,1806,10,14203
0,1806,1806,16,14204
0,1807,1807,2,14205
0,1807,1807,6,14206
0,1807,1807,7,14207
0,1807,1807,9,14208
0,1807,1807,12,14209
0,1807,1807,12,14210
0,1807,1807,12,14211
0,1807,1807,13,14212
0,1807,1807,14,14213
0,1807,1807,14,14214
0,1807,1807,16,14215
0,1807,1807,16,14216
0,1808,1808,0,14217
0,1808,1808,0,14218
0,1808,1808,1,14219
0,1808,1808,5,14220
0,1808,1808,9,14221
0,1808,1808,12,14222
0,1808,1808,12,14223
0,1808,1808,12,14224
0,1808,1808,13,14225
0,1808,1808,15,14226
0,1808,1808,17,14227
0,1808,1808,17,14228
0,1809,1809,0,14229
0,1809,1809,6,14230
0,1809,1809,7,14231
0,1809,1809,7,14232
0,1809,1809,11,14233
0,1809,1809,13,14234
0,1809,1809,17,14235
0,1810,1810,0,14236
0,1810,1810,5,14237
0,1810,1810,6,14238
0,1810,1810,9,14239
0,1810,1810,13,14240
0,1810,1810,15,14241
0,1810,1810,16,14242
0,1810,1810,16,14243
0,1810,1810,16,14244
0,1810,1810,17,14245
0,1811,1811,0,14246
0,1811,1811,0,14247
0,1811,1811,5,14248
0,1811,1811,7,14249
0,1811,1811,7,14250
0,1811,1811,14,14251
0,1811,1811,17,14252
0,1811,1811,17,14253
0,1812,1812,0,14254
0,1812,1812,5,14255
0,1812,1812,6,14256
0,1812,1812,12,14257
0,1812,1812,14,14258
0,1812,1812,14,14259
0,1812,1812,16,14260
0,1813,1813,3,14261
0,1813,1813,9,14262
0,1813,1813,10,14263
0,1813,1813,10,14264
0,1813,1813,11,14265
0,1813,1813,14,14266
0,1813,1813,15,14267
0,1813,1813,17,14268
0,1814,1814,1,14269
0,1814,1814,2,14270
0,1814,1814,7,14271
0,1814,1814,7,14272
0,1814,1814,11,14273
0,1814,1814,12,14274
0,1814,1814,17,14275
0,1815,1815,10,14276
0,1815,1815,12,14277
0,1815,1815,14,14278
0,1815,1815,16,14279
0,1816,1816,0,14280
0,1816,1816,3,14281
0,1816,1816,6,14282
0,1816,1816,6,14283
0,1816,1816,9,14284
0,1816,1816,10,14285
0,1816,1816,11,14286
0,1816,1816,11,14287
0,1816,1816,12,14288
0,1816,1816,12,14289
0,1816,1816,14,14290
0,1816,1816,17,14291
0,1817,1817,0,14292
0,1817,1817,1,14293
0,1817,1817,5,14294
0,1817,1817,8,14295
0,1817,1817,11,14296
0,1817,1817,11,14297
0,1817,1817,11,14298
0,1817,1817,13,14299
0,1817,1817,17,14300
0,1818,1818,0,14301
0,1818,1818,0,14302
0,1818,1818,1,14303
0,1818,1818,7,14304
0,1818,1818,9,14305
0,1818,1818,11,14306
0,1818,1818,14,14307
0,1818,1818,14,14308
0,1818,1818,15,14309
0,1818,1818,16,14310
0,1819,1819,0,14311
0,1819,1819,10,14312
0,1819,1819,10,14313
0,1820,1820,1,14314
0,1820,1820,1,14315
0,1820,1820,6,14316
0,1820,1820,7,14317
0,1820,1820,9,14318
0,1820,1820,12,14319
0,1820,1820,14,14320
0,1820,1820,17,14321
0,1821,1821,0,14322
0,1821,1821,1,14323
0,1821,1821,1,14324
0,1821,1821,4,14325
0,1821,1821,9,14326
0,1821,1821,10,14327
0,1821,1821,12,14328
0,1821,1821,13,14329
0,1821,1821,14,14330
0,1821,1821,14,14331
0,1821,1821,15,14332
0,1821,1821,15,14333
0,1821,1821,17,14334
0,1821,1821,17,14335
0,1822,1822,0,14336
0,1822,1822,1,14337
0,1822,1822,4,14338
0,1822,1822,5,14339
0,1822,1822,11,14340
0,1822,1822,11,14341
0,1822,1822,13,14342
0,1822,1822,15,14343
0,1823,1823,12,14344
0,1824,1824,3,14345
0,1824,1824,7,14346
0,1824,1824,10,14347
0,1824,1824,12,14348
0,1824,1824,14,14349
0,1824,1824,16,14350
0,1825,1825,0,14351
0,1825,1825,0,14352
0,1825,1825,1,14353
0,1825,1825,2,14354
0,1825,1825,5,14355
0,1825,1825,5,14356
0,1825,1825,11,14357
0,1825,1825,12,14358
0,1825,1825,13,14359
0,1825,1825,15,14360
0,1825,1825,17,14361
0,1826,1826,0,14362
0,1826,1826,0,14363
0,1826,1826,2,14364
0,1826,1826,7,14365
0,1826,1826,7,14366
0,1826,1826,10,14367
0,1826,1826,11,14368
0,1826,1826,12,14369
0,1826,1826,15,14370
0,1827,1827,2,14371
0,1827,1827,2,14372
0,1827,1827,4,14373
0,1827,1827,5,14374
0,1827,1827,7,14375
0,1827,1827,8,14376
0,1827,1827,12,14377
0,1827,1827,14,14378
0,1827,1827,15,14379
0,1828,1828,0,14380
0,1828,1828,5,14381
0,1828,1828,5,14382
0,1828,1828,7,14383
0,1828,1828,9,14384
0,1828,1828,10,14385
0,1828,1828,12,14386
0,1828,1828,14,14387
0,1828,1828,15,14388
0,1828,1828,16,14389
0,1828,1828,16,14390
0,1829,1829,0,14391
0,1829,1829,0,14392
0,1829,1829,0,14393
0,1829,1829,3,14394
0,1829,1829,5,14395
0,1829,1829,7,14396
0,1829,1829,10,14397
0,1829,1829,13,14398
0,1829,1829,14,14399
0,1829,1829,15,14400
0,1829,1829,15,14401
0,1829,1829,17,14402
0,1830,1830,1,14403
0,1830,1830,12,14404
0,1830,1830,14,14405
0,1830,1830,14,14406
0,1830,1830,17,14407
0,1831,1831,0,14408
0,1831,1831,0,14409
0,1831,1831,1,14410
0,1831,1831,4,14411
0,1831,1831,7,14412
0,1831,1831,13,14413
0,1831,1831,15,14414
0,1831,1831,15,14415
0,1832,1832,1,14416
0,1832,1832,1,14417
0,1832,1832,2,14418
0,1832,1832,2,14419
0,1832,1832,6,14420
0,1832,1832,9,14421
0,1832,1832,9,14422
0,1832,1832,12,14423
0,1832,1832,12,14424
0,1833,1833,0,14425
0,1833,1833,2,14426
0,1833,1833,3,14427
0,1833,1833,7,14428
0,1833,1833,10,14429
0,1833,1833,10,14430
0,1833,1833,10,14431
0,1833,1833,12,14432
0,1833,1833,16,14433
0,1833,1833,17,14434
0,1834,1834,0,14435
0,1834,1834,0,14436
0,1834,1834,3,14437
0,1834,1834,5,14438
0,1834,1834,6,14439
0,1834,1834,7,14440
0,1834,1834,10,14441
0,1834,1834,12,14442
0,1834,1834,13,14443
0,1834,1834,17,14444
0,1834,1834,17,14445
0,1835,1835,7,14446
0,1835,1835,10,14447
0,1835,1835,14,14448
0,1836,1836,0,14449
0,1836,1836,3,14450
0,1836,1836,9,14451
0,1836,1836,10,14452
0,1836,1836,11,14453
0,1836,1836,13,14454
0,1836,1836,14,14455
0,1836,1836,15,14456
0,1837,1837,0,14457
0,1837,1837,1,14458
0,1837,1837,2,14459
0,1837,1837,5,14460
0,1837,1837,7,14461
0,1837,1837,9,14462
0,1837,1837,10,14463
0,1837,1837,10,14464
0,1837,1837,12,14465
0,1837,1837,14,14466
0,1837,1837,14,14467
0,1838,1838,5,14468
0,1838,1838,12,14469
0,1838,1838,12,14470
0,1838,1838,16,14471
0,1839,1839,1,14472
0,1839,1839,7,14473
0,1839,1839,12,14474
0,1839,1839,13,14475
0,1839,1839,13,14476
0,1839,1839,17,14477
0,1840,1840,11,14478
0,1840,1840,14,14479
0,1841,1841,0,14480
0,1841,1841,1,14481
0,1841,1841,1,14482
0,1841,1841,2,14483
0,1841,1841,7,14484
0,1841,1841,7,14485
0,1841,1841,9,14486
0,1841,1841,16,14487
0,1841,1841,17,14488
0,1842,1842,2,14489
0,1842,1842,2,14490
0,1842,1842,2,14491
0,1842,1842,14,14492
0,1842,1842,16,14493
0,1842,1842,17,14494
0,1842,1842,17,14495
0,1843,1843,0,14496
0,1843,1843,1,14497
0,1843,1843,3,14498
0,1843,1843,6,14499
0,1843,1843,10,14500
0,1843,1843,11,14501
0,1843,1843,14,14502
0,1843,1843,15,14503
0,1843,1843,17,14504
0,1843,1843,17,14505
0,1844,1844,1,14506
0,1844,1844,3,14507
0,1844,1844,5,14508
0,1844,1844,6,14509
0,1844,1844,10,14510
0,1844,1844,12,14511
0,1844,1844,15,14512
0,1844,1844,15,14513
0,1845,1845,0,14514
0,1845,1845,2,14515
0,1845,1845,4,14516
0,1845,1845,7,14517
0,1845,1845,10,14518
0,1845,1845,11,14519
0,1845,1845,12,14520
0,1845,1845,12,14521
0,1845,1845,12,14522
0,1845,1845,13,14523
0,1845,1845,14,14524
0,1845,1845,14,14525
0,1845,1845,15,14526
0,1846,1846,1,14527
0,1846,1846,1,14528
0,1846,1846,1,14529
0,1846,1846,3,14530
0,1846,1846,6,14531
0,1846,1846,7,14532
0,1846,1846,12,14533
0,1846,1846,13,14534
0,1846,1846,16,14535
0,1846,1846,17,14536
0,1847,1847,0,14537
0,1847,1847,0,14538
0,1847,1847,1,14539
0,1847,1847,4,14540
0,1847,1847,14,14541
0,1848,1848,9,14542
0,1848,1848,12,14543
0,1848,1848,13,14544
0,1848,1848,14,14545
0,1848,1848,17,14546
0,1849,1849,1,14547
0,1849,1849,3,14548
0,1849,1849,5,14549
0,1849,1849,5,14550
0,1849,1849,6,14551
0,1849,1849,7,14552
0,1849,1849,12,14553
0,1849,1849,12,14554
0,1849,1849,16,14555
0,1849,1849,16,14556
0,1850,1850,0,14557
0,1850,1850,2,14558
0,1850,1850,3,14559
0,1850,1850,9,14560
0,1850,1850,10,14561
0,1850,1850,10,14562
0,1850,1850,10,14563
0,1850,1850,10,14564
0,1850,1850,14,14565
0,1850,1850,14,14566
0,1851,1851,2,14567
0,1851,1851,10,14568
0,1851,1851,11,14569
0,1851,1851,13,14570
0,1851,1851,14,14571
0,1851,1851,15,14572
0,1851,1851,16,14573
0,1852,1852,0,14574
0,1852,1852,0,14575
0,1852,1852,5,14576
0,1852,1852,9,14577
0,1852,1852,11,14578
0,1852,1852,11,14579
0,1852,1852,15,14580
0,1852,1852,16,14581
0,1853,1853,0,14582
0,1853,1853,0,14583
0,1853,1853,0,14584
0,1853,1853,3,14585
0,1853,1853,5,14586
0,1853,1853,7,14587
0,1853,1853,11,14588
0,1853,1853,15,14589
0,1853,1853,17,14590
0,1853,1853,17,14591
0,1854,1854,2,14592
0,1854,1854,5,14593
0,1854,1854,5,14594
0,1854,1854,9,14595
0,1854,1854,14,14596
0,1854,1854,15,14597
0,1854,1854,17,14598
0,1855,1855,1,14599
0,1855,1855,1,14600
0,1855,1855,2,14601
0,1855,1855,4,14602
0,1855,1855,5,14603
0,1855,1855,6,14604
0,1856,1856,5,14605
0,1856,1856,6,14606
0,1856,1856,10,14607
0,1856,1856,12,14608
0,1856,1856,16,14609
0,1857,1857,0,14610
0,1857,1857,1,14611
0,1857,1857,2,14612
0,1857,1857,7,14613
0,1857,1857,11,14614
0,1857,1857,11,14615
0,1857,1857,17,14616
0,1858,1858,0,14617
0,1858,1858,2,14618
0,1858,1858,3,14619
0,1858,1858,5,14620
0,1858,1858,10,14621
0,1858,1858,12,14622
0,1858,1858,12,14623
0,1858,1858,15,14624
0,1858,1858,16,14625
0,1858,1858,17,14626
0,1859,1859,1,14627
0,1859,1859,3,14628
0,1859,1859,3,14629
0,1859,1859,12,14630
0,1859,1859,14,14631
0,1859,1859,15,14632
0,1859,1859,16,14633
0,1859,1859,17,14634
0,1859,1859,17,14635
0,1859,1859,17,14636
0,1860,1860,0,14637
0,1860,1860,4,14638
0,1860,1860,10,14639
0,1860,1860,12,14640
0,1860,1860,15,14641
0,1860,1860,16,14642
0,1860,1860,17,14643
0,1860,1860,17,14644
0,1861,1861,3,14645
0,1861,1861,9,14646
0,1861,1861,9,14647
0,1861,1861,10,14648
0,1861,1861,12,14649
0,1861,1861,12,14650
0,1861,1861,14,14651
0,1861,1861,15,14652
0,1861,1861,17,14653
0,1861,1861,17,14654
0,1862,1862,4,14655
0,1862,1862,6,14656
0,1862,1862,9,14657
0,1862,1862,13,14658
0,1862,1862,14,14659
0,1862,1862,16,14660
0,1862,1862,17,14661
0,1863,1863,3,14662
0,1863,1863,12,14663
0,1863,1863,12,14664
0,1863,1863,14,14665
0,1863,1863,15,14666
0,1863,1863,15,14667
0,1863,1863,17,14668
0,1864,1864,2,14669
0,1864,1864,7,14670
0,1864,1864,9,14671
0,1864,1864,10,14672
0,1864,1864,11,14673
0,1864,1864,11,14674
0,1864,1864,14,14675
0,1864,1864,17,14676
0,1865,1865,1,14677
0,1865,1865,1,14678
0,1865,1865,1,14679
0,1865,1865,2,14680
0,1865,1865,5,14681
0,1865,1865,12,14682
0,1865,1865,13,14683
0,1865,1865,14,14684
0,1865,1865,14,14685
0,1865,1865,14,14686
0,1865,1865,16,14687
0,1865,1865,16,14688
0,1866,1866,3,14689
0,1866,1866,3,14690
0,1866,1866,4,14691
0,1866,1866,7,14692
0,1866,1866,9,14693
0,1866,1866,11,14694
0,1866,1866,13,14695
0,1866,1866,14,14696
0,1866,1866,15,14697
0,1867,1867,0,14698
0,1867,1867,1,14699
0,1867,1867,3,14700
0,1867,1867,5,14701
0,1867,1867,7,14702
0,1867,1867,9,14703
0,1867,1867,10,14704
0,1867,1867,10,14705
0,1867,1867,12,14706
0,1867,1867,14,14707
0,1867,1867,15,14708
0,1867,1867,15,14709
0,1867,1867,15,14710
0,1867,1867,16,14711
0,1868,1868,2,14712
0,1868,1868,5,14713
0,1868,1868,9,14714
0,1868,1868,9,14715
0,1868,1868,10,14716
0,1868,1868,12,14717
0,1868,1868,14,14718
0,1868,1868,14,14719
0,1868,1868,14,14720
0,1869,1869,0,14721
0,1869,1869,4,14722
0,1869,1869,5,14723
0,1869,1869,7,14724
0,1869,1869,7,14725
0,1869,1869,8,14726
0,1869,1869,14,14727
0,1869,1869,15,14728
0,1870,1870,1,14729
0,1870,1870,1,14730
0,1870,1870,2,14731
0,1870,1870,6,14732
0,1870,1870,6,14733
0,1870,1870,10,14734
0,1870,1870,16,14735
0,1871,1871,7,14736
0,1871,1871,10,14737
0,1871,1871,16,14738
0,1871,1871,17,14739
0,1871,1871,17,14740
0,1872,1872,0,14741
0,1872,1872,0,14742
0,1872,1872,5,14743
0,1872,1872,7,14744
0,1872,1872,9,14745
0,1872,1872,11,14746
0,1872,1872,13,14747
0,1873,1873,1,14748
0,1873,1873,7,14749
0,1873,1873,11,14750
0,1873,1873,12,14751
0,1873,1873,12,14752
0,1873,1873,12,14753
0,1873,1873,14,14754
0,1874,1874,0,14755
0,1874,1874,7,14756
0,1874,1874,9,14757
0,1874,1874,9,14758
0,1874,1874,10,14759
0,1874,1874,11,14760
0,1874,1874,11,14761
0,1874,1874,13,14762
0,1874,1874,13,14763
0,1875,1875,11,14764
0,1875,1875,12,14765
0,1875,1875,17,14766
0,1876,1876,0,14767
0,1876,1876,3,14768
0,1876,1876,5,14769
0,1876,1876,9,14770
0,1876,1876,11,14771
0,1876,1876,11,14772
0,1876,1876,15,14773
0,1876,1876,16,14774
0,1877,1877,12,14775
0,1878,1878,0,14776
0,1878,1878,0,14777
0,1878,1878,2,14778
0,1878,1878,5,14779
0,1878,1878,11,14780
0,1878,1878,11,14781
0,1878,1878,13,14782
0,1878,1878,14,14783
0,1878,1878,16,14784
0,1878,1878,16,14785
0,1878,1878,17,14786
0,1879,1879,0,14787
0,1879,1879,1,14788
0,1879,1879,1,14789
0,1879,1879,5,14790
0,1879,1879,7,14791
0,1879,1879,7,14792
0,1879,1879,10,14793
0,1879,1879,10,14794
0,1879,1879,14,14795
0,1879,1879,14,14796
0,1879,1879,17,14797
0,1880,1880,1,14798
0,1880,1880,1,14799
0,1880,1880,11,14800
0,1880,1880,12,14801
0,1880,1880,14,14802
0,1880,1880,15,14803
0,1881,1881,0,14804
0,1881,1881,2,14805
0,1881,1881,7,14806
0,1881,1881,15,14807
0,1881,1881,17,14808
