scenario,episode_id,task_id,mec_id,t_arrival_slot,t_arrival_time,b_mb,rho_cyc_per_mb,c_cycles,mem_mb,modality,has_deadline,deadline_s,deadline_time,non_atomic,split_ratio,action_space_hint
moderate,0,2544,1,51,51.0,2.0,1133089400.0,2266178800.0,63.87082,sensor,1,1.4936051,52.493607,0,0.0,discrete
moderate,0,2545,2,51,51.0,4.0,2041162800.0,8164651000.0,79.168594,sensor,0,,,0,0.0,discrete
moderate,0,2546,3,51,51.0,3.0,1640535700.0,4921607000.0,29.371586,text,0,,,0,0.0,discrete
moderate,0,2547,3,51,51.0,4.0,677059100.0,2708236300.0,79.49013,image,1,0.5705078,51.570507,0,0.0,discrete
moderate,0,2548,4,51,51.0,4.0,941237400.0,3764949500.0,84.408806,image,0,,,1,0.6890232,continuous
moderate,0,2549,4,51,51.0,5.0,741475800.0,3707379000.0,101.62251,image,0,,,0,0.0,discrete
moderate,0,2550,4,51,51.0,5.0,721338300.0,3606691300.0,83.28644,image,1,0.8633425,51.863342,0,0.0,discrete
moderate,0,2551,4,51,51.0,5.0,1508473600.0,7542367700.0,45.741314,text,0,,,0,0.0,discrete
moderate,0,2552,4,51,51.0,5.0,862624500.0,4313122300.0,51.73856,image,0,,,0,0.0,discrete
moderate,0,2553,5,51,51.0,5.0,682605600.0,3413027800.0,63.94908,image,0,,,1,0.7631818,continuous
moderate,0,2554,5,51,51.0,5.0,2923204600.0,14616022000.0,51.802097,text,0,,,0,0.0,discrete
moderate,0,2555,6,51,51.0,4.0,1889716700.0,7558867000.0,47.665215,text,0,,,0,0.0,discrete
moderate,0,2556,6,51,51.0,3.0,3081986800.0,9245960000.0,60.234867,video,0,,,0,0.0,discrete
moderate,0,2557,6,51,51.0,5.0,651879900.0,3259399400.0,82.854355,text,1,0.7956504,51.79565,1,0.3210767,continuous
moderate,0,2558,6,51,51.0,2.0,1966533500.0,3933067000.0,43.65831,text,0,,,0,0.0,discrete
moderate,0,2559,7,51,51.0,2.0,1438875800.0,2877751600.0,68.72984,image,0,,,0,0.0,discrete
moderate,0,2560,7,51,51.0,4.0,1189748000.0,4758992000.0,121.618576,text,0,,,0,0.0,discrete
moderate,0,2561,8,51,51.0,3.0,1543911000.0,4631733000.0,60.84879,text,0,,,1,0.7054158,continuous
moderate,0,2562,9,51,51.0,5.0,1440814200.0,7204071400.0,83.74177,text,0,,,0,0.0,discrete
moderate,0,2563,9,51,51.0,5.0,2149784600.0,10748923000.0,68.200584,text,0,,,0,0.0,discrete
moderate,0,2564,9,51,51.0,2.0,1178504100.0,2357008100.0,57.800648,text,1,1.2712128,52.271214,0,0.0,discrete
moderate,0,2565,10,51,51.0,2.0,1949499500.0,3898999000.0,66.682,text,0,,,0,0.0,discrete
moderate,0,2566,11,51,51.0,3.0,1453788400.0,4361365500.0,29.73294,video,0,,,1,0.48855916,continuous
moderate,0,2567,11,51,51.0,4.0,1407049000.0,5628196000.0,84.578606,text,0,,,0,0.0,discrete
moderate,0,2568,11,51,51.0,2.0,979320000.0,1958640000.0,45.8023,image,0,,,0,0.0,discrete
moderate,0,2569,12,51,51.0,3.0,1936526200.0,5809578500.0,83.50306,text,0,,,1,0.6870824,continuous
moderate,0,2570,12,51,51.0,3.0,1257920000.0,3773760000.0,51.095535,sensor,0,,,0,0.0,discrete
moderate,0,2571,12,51,51.0,2.0,1740313000.0,3480626000.0,39.70695,sensor,0,,,0,0.0,discrete
moderate,0,2572,12,51,51.0,2.0,1330225200.0,2660450300.0,63.062378,image,1,0.6719629,51.671963,0,0.0,discrete
moderate,0,2573,12,51,51.0,4.0,828829200.0,3315316700.0,115.85481,sensor,0,,,0,0.0,discrete
moderate,0,2574,13,51,51.0,5.0,725795400.0,3628977000.0,106.0189,text,0,,,0,0.0,discrete
moderate,0,2575,13,51,51.0,4.0,1510625700.0,6042502700.0,151.55643,sensor,0,,,0,0.0,discrete
moderate,0,2576,13,51,51.0,4.0,1727185400.0,6908741600.0,109.282265,video,0,,,0,0.0,discrete
moderate,0,2577,13,51,51.0,2.0,1007419400.0,2014838800.0,50.32138,image,0,,,0,0.0,discrete
moderate,0,2578,13,51,51.0,2.0,3081986800.0,6163973600.0,73.83002,text,0,,,1,0.31899998,continuous
moderate,0,2579,14,51,51.0,2.0,1877343400.0,3754686700.0,75.86869,video,0,,,0,0.0,discrete
moderate,0,2580,14,51,51.0,2.0,873975900.0,1747951700.0,69.927704,video,0,,,0,0.0,discrete
moderate,0,2581,14,51,51.0,4.0,2023487500.0,8093950000.0,72.32124,video,0,,,0,0.0,discrete
moderate,0,2582,15,51,51.0,4.0,789247740.0,3156991000.0,60.000256,image,0,,,0,0.0,discrete
moderate,0,2583,16,51,51.0,3.0,1436520100.0,4309560300.0,54.758842,image,0,,,1,0.5278738,continuous
moderate,0,2584,16,51,51.0,2.0,891390500.0,1782781000.0,73.63507,video,0,,,0,0.0,discrete
moderate,0,2585,17,51,51.0,5.0,2021089800.0,10105448000.0,68.72718,image,1,0.9067263,51.906727,0,0.0,discrete
moderate,0,2586,17,51,51.0,5.0,2303899100.0,11519495000.0,38.72081,video,0,,,1,0.3853955,continuous
moderate,0,2587,17,51,51.0,5.0,1093356400.0,5466781700.0,92.10403,text,0,,,0,0.0,discrete
moderate,0,2588,17,51,51.0,2.0,1132921100.0,2265842200.0,42.180294,sensor,1,0.6849033,51.684902,1,0.36754307,continuous
moderate,0,2589,18,51,51.0,2.0,1304181600.0,2608363300.0,37.640396,image,0,,,0,0.0,discrete
moderate,0,2590,18,51,51.0,2.0,1703969800.0,3407939600.0,61.005657,sensor,0,,,0,0.0,discrete
moderate,0,2591,18,51,51.0,4.0,954411700.0,3817646800.0,49.5373,text,0,,,0,0.0,discrete
moderate,0,2592,18,51,51.0,5.0,1770096900.0,8850484000.0,82.71807,video,0,,,0,0.0,discrete
moderate,0,2593,18,51,51.0,5.0,1616159700.0,8080798700.0,112.02617,sensor,1,1.1318984,52.131897,0,0.0,discrete
moderate,0,2594,19,51,51.0,5.0,979708160.0,4898540500.0,73.42995,video,0,,,0,0.0,discrete
moderate,0,2595,19,51,51.0,5.0,876919200.0,4384596000.0,76.55087,text,0,,,1,0.66283756,continuous
moderate,0,2596,0,52,52.0,2.0,1220112900.0,2440225800.0,63.16048,video,1,0.75735086,52.75735,0,0.0,discrete
moderate,0,2597,0,52,52.0,3.0,1995817600.0,5987452400.0,70.65551,sensor,0,,,0,0.0,discrete
moderate,0,2598,0,52,52.0,5.0,965425660.0,4827128300.0,45.7008,text,0,,,0,0.0,discrete
moderate,0,2599,0,52,52.0,3.0,1682574700.0,5047724000.0,120.393845,text,1,1.1373402,53.13734,0,0.0,discrete
moderate,0,2600,0,52,52.0,3.0,1191863700.0,3575591200.0,76.71893,image,0,,,0,0.0,discrete
moderate,0,2601,1,52,52.0,4.0,1104115300.0,4416461300.0,79.60508,text,1,0.65741765,52.657417,0,0.0,discrete
moderate,0,2602,1,52,52.0,2.0,1194039400.0,2388078800.0,49.791027,image,0,,,1,0.41831857,continuous
moderate,0,2603,2,52,52.0,3.0,962267400.0,2886802200.0,60.843792,video,0,,,0,0.0,discrete
moderate,0,2604,2,52,52.0,4.0,780597950.0,3122391800.0,44.067944,text,0,,,1,0.68235964,continuous
moderate,0,2605,3,52,52.0,5.0,1823806300.0,9119031000.0,58.092484,text,0,,,1,0.35763353,continuous
moderate,0,2606,4,52,52.0,5.0,1774210300.0,8871051000.0,43.590683,video,0,,,0,0.0,discrete
moderate,0,2607,4,52,52.0,5.0,1054038300.0,5270191000.0,45.224766,text,0,,,1,0.724373,continuous
moderate,0,2608,4,52,52.0,3.0,1350900600.0,4052702000.0,136.4877,video,0,,,1,0.68166345,continuous
moderate,0,2609,5,52,52.0,3.0,1860057500.0,5580173000.0,48.598976,image,1,1.4402572,53.440258,0,0.0,discrete
moderate,0,2610,5,52,52.0,3.0,699142700.0,2097428100.0,61.631542,sensor,0,,,0,0.0,discrete
moderate,0,2611,6,52,52.0,2.0,1284538400.0,2569076700.0,87.51395,text,1,0.79874974,52.798748,1,0.76735747,continuous
moderate,0,2612,6,52,52.0,3.0,1088628600.0,3265886000.0,63.976845,text,0,,,0,0.0,discrete
moderate,0,2613,7,52,52.0,5.0,1409243000.0,7046215000.0,122.6849,image,0,,,0,0.0,discrete
moderate,0,2614,7,52,52.0,4.0,2013493900.0,8053975600.0,93.274445,video,0,,,0,0.0,discrete
moderate,0,2615,7,52,52.0,5.0,794732350.0,3973661700.0,71.771454,sensor,0,,,0,0.0,discrete
moderate,0,2616,8,52,52.0,3.0,1117292000.0,3351876000.0,53.31179,text,0,,,0,0.0,discrete
moderate,0,2617,8,52,52.0,4.0,1350469100.0,5401876500.0,67.7722,sensor,0,,,0,0.0,discrete
moderate,0,2618,8,52,52.0,2.0,972658000.0,1945316000.0,103.89837,image,0,,,0,0.0,discrete
moderate,0,2619,9,52,52.0,2.0,911508160.0,1823016300.0,96.101585,image,0,,,1,0.3987902,continuous
moderate,0,2620,10,52,52.0,4.0,834354000.0,3337416000.0,76.505455,sensor,0,,,1,0.5129173,continuous
moderate,0,2621,10,52,52.0,2.0,1113681500.0,2227363000.0,50.929363,sensor,0,,,0,0.0,discrete
moderate,0,2622,10,52,52.0,5.0,2628667000.0,13143334000.0,88.68714,image,0,,,0,0.0,discrete
moderate,0,2623,10,52,52.0,4.0,1987815300.0,7951261000.0,76.393135,sensor,0,,,1,0.54016614,continuous
moderate,0,2624,10,52,52.0,5.0,1660084000.0,8300419600.0,39.240513,text,1,0.986586,52.986588,0,0.0,discrete
moderate,0,2625,10,52,52.0,3.0,1894364000.0,5683092000.0,65.50646,video,1,0.95727867,52.95728,1,0.662002,continuous
moderate,0,2626,11,52,52.0,4.0,598774400.0,2395097600.0,42.97191,image,0,,,1,0.60714215,continuous
moderate,0,2627,11,52,52.0,2.0,1110380200.0,2220760300.0,61.3125,text,0,,,1,0.62132967,continuous
moderate,0,2628,11,52,52.0,4.0,1307538000.0,5230152000.0,56.60318,video,1,1.1368761,53.136875,0,0.0,discrete
moderate,0,2629,12,52,52.0,2.0,1343926800.0,2687853600.0,87.06606,sensor,0,,,0,0.0,discrete
moderate,0,2630,13,52,52.0,4.0,1647163600.0,6588654600.0,67.28614,image,0,,,0,0.0,discrete
moderate,0,2631,13,52,52.0,2.0,2142898300.0,4285796600.0,37.32216,sensor,0,,,0,0.0,discrete
moderate,0,2632,14,52,52.0,3.0,1847665800.0,5542997500.0,52.919144,video,1,1.3336515,53.333652,1,0.7028938,continuous
moderate,0,2633,14,52,52.0,2.0,826454660.0,1652909300.0,110.93245,image,0,,,0,0.0,discrete
moderate,0,2634,14,52,52.0,2.0,2565712600.0,5131425300.0,46.42046,sensor,0,,,0,0.0,discrete
moderate,0,2635,14,52,52.0,3.0,2176521200.0,6529563600.0,40.797577,sensor,0,,,0,0.0,discrete
moderate,0,2636,15,52,52.0,2.0,1086734300.0,2173468700.0,86.52062,sensor,0,,,0,0.0,discrete
moderate,0,2637,16,52,52.0,5.0,1699787400.0,8498937300.0,33.142323,image,0,,,0,0.0,discrete
moderate,0,2638,16,52,52.0,3.0,782994700.0,2348984000.0,96.58011,text,0,,,1,0.36721143,continuous
moderate,0,2639,16,52,52.0,2.0,804475970.0,1608951900.0,21.61375,text,1,1.005105,53.005104,0,0.0,discrete
moderate,0,2640,17,52,52.0,5.0,1510603400.0,7553017300.0,107.43969,sensor,0,,,1,0.45411137,continuous
moderate,0,2641,17,52,52.0,5.0,1094506100.0,5472531000.0,68.81446,image,0,,,0,0.0,discrete
moderate,0,2642,17,52,52.0,3.0,979885760.0,2939657200.0,107.09734,video,0,,,0,0.0,discrete
moderate,0,2643,17,52,52.0,3.0,1072207900.0,3216623600.0,39.17833,sensor,0,,,1,0.63330245,continuous
moderate,0,2644,18,52,52.0,5.0,1196996500.0,5984982000.0,38.003548,text,0,,,1,0.5531181,continuous
moderate,0,2645,18,52,52.0,4.0,983028160.0,3932112600.0,97.08557,text,0,,,0,0.0,discrete
moderate,0,2646,19,52,52.0,2.0,1069878900.0,2139757800.0,55.958977,sensor,0,,,1,0.3393005,continuous
moderate,0,2647,19,52,52.0,4.0,988619140.0,3954476500.0,95.51726,text,1,1.03652,53.03652,0,0.0,discrete
moderate,0,2648,0,53,53.0,3.0,2191120000.0,6573359600.0,62.690147,text,0,,,1,0.3614482,continuous
moderate,0,2649,0,53,53.0,4.0,1482803000.0,5931212000.0,79.12535,text,0,,,1,0.71538144,continuous
moderate,0,2650,0,53,53.0,2.0,1680794800.0,3361589500.0,94.12432,sensor,0,,,1,0.43584305,continuous
moderate,0,2651,0,53,53.0,3.0,1596864300.0,4790593000.0,73.2428,image,0,,,0,0.0,discrete
moderate,0,2652,1,53,53.0,3.0,1197879700.0,3593639200.0,52.56555,text,0,,,0,0.0,discrete
moderate,0,2653,1,53,53.0,5.0,1126091000.0,5630455300.0,47.557537,video,1,1.3549607,54.35496,1,0.54613066,continuous
moderate,0,2654,1,53,53.0,4.0,716903040.0,2867612200.0,65.031685,sensor,1,0.7284252,53.728424,0,0.0,discrete
moderate,0,2655,1,53,53.0,2.0,1167890000.0,2335780000.0,55.922947,text,0,,,0,0.0,discrete
moderate,0,2656,2,53,53.0,4.0,2160950800.0,8643803000.0,94.86818,text,0,,,0,0.0,discrete
moderate,0,2657,3,53,53.0,2.0,2413009700.0,4826019300.0,64.596054,video,0,,,1,0.73723316,continuous
moderate,0,2658,4,53,53.0,4.0,1251194500.0,5004778000.0,89.07284,text,1,0.92140627,53.921406,0,0.0,discrete
moderate,0,2659,4,53,53.0,3.0,1799716100.0,5399148500.0,78.12971,text,0,,,1,0.7079049,continuous
moderate,0,2660,4,53,53.0,3.0,813486400.0,2440459300.0,94.27967,video,0,,,1,0.7011398,continuous
moderate,0,2661,4,53,53.0,5.0,1105732600.0,5528663000.0,74.004,image,0,,,1,0.7620153,continuous
moderate,0,2662,4,53,53.0,4.0,2232387300.0,8929549000.0,75.13681,sensor,0,,,0,0.0,discrete
moderate,0,2663,6,53,53.0,2.0,1485393000.0,2970786000.0,87.16439,text,1,1.3014609,54.30146,0,0.0,discrete
moderate,0,2664,6,53,53.0,5.0,1041701800.0,5208509000.0,73.56365,text,1,0.72424436,53.724243,1,0.45825565,continuous
moderate,0,2665,6,53,53.0,4.0,597037630.0,2388150500.0,100.189545,text,0,,,0,0.0,discrete
moderate,0,2666,7,53,53.0,3.0,747143740.0,2241431300.0,48.279957,text,1,0.6752546,53.675255,1,0.5935547,continuous
moderate,0,2667,8,53,53.0,3.0,1437263100.0,4311789600.0,56.262978,video,0,,,1,0.70813674,continuous
moderate,0,2668,9,53,53.0,4.0,847437300.0,3389749200.0,50.993965,image,0,,,1,0.73029464,continuous
moderate,0,2669,10,53,53.0,3.0,879088900.0,2637266700.0,44.05486,video,0,,,1,0.6211118,continuous
moderate,0,2670,10,53,53.0,3.0,1570332400.0,4710997000.0,75.02286,video,0,,,1,0.6282943,continuous
moderate,0,2671,11,53,53.0,4.0,902582850.0,3610331400.0,61.12992,text,0,,,1,0.30404904,continuous
moderate,0,2672,11,53,53.0,3.0,674805760.0,2024417400.0,43.52468,video,1,1.3062294,54.30623,1,0.38810164,continuous
moderate,0,2673,11,53,53.0,2.0,1589671200.0,3179342300.0,53.94197,video,1,1.2396477,54.239647,0,0.0,discrete
moderate,0,2674,12,53,53.0,3.0,3081986800.0,9245960000.0,31.20252,sensor,0,,,0,0.0,discrete
moderate,0,2675,12,53,53.0,4.0,2576173800.0,10304695000.0,57.274853,image,1,1.131748,54.13175,0,0.0,discrete
moderate,0,2676,13,53,53.0,2.0,1586714000.0,3173428000.0,48.596382,image,0,,,0,0.0,discrete
moderate,0,2677,13,53,53.0,5.0,1157066600.0,5785332700.0,79.67817,text,0,,,1,0.3698936,continuous
moderate,0,2678,13,53,53.0,5.0,2957477600.0,14787388000.0,68.07126,sensor,0,,,0,0.0,discrete
moderate,0,2679,14,53,53.0,2.0,1439631700.0,2879263500.0,80.81762,image,0,,,1,0.7545581,continuous
moderate,0,2680,14,53,53.0,3.0,754612900.0,2263838700.0,59.429703,text,0,,,1,0.65751,continuous
moderate,0,2681,14,53,53.0,4.0,1096272100.0,4385088500.0,33.39197,image,0,,,0,0.0,discrete
moderate,0,2682,15,53,53.0,4.0,977413300.0,3909653200.0,117.5799,image,0,,,1,0.4229468,continuous
moderate,0,2683,15,53,53.0,2.0,861588600.0,1723177200.0,64.09323,image,0,,,0,0.0,discrete
moderate,0,2684,16,53,53.0,3.0,1370466000.0,4111398000.0,43.218357,text,1,0.5565685,53.55657,0,0.0,discrete
moderate,0,2685,17,53,53.0,2.0,801681540.0,1603363100.0,62.384193,sensor,1,1.0120146,54.012016,1,0.5538897,continuous
moderate,0,2686,18,53,53.0,3.0,980002940.0,2940009000.0,55.12295,text,1,1.2657164,54.265717,0,0.0,discrete
moderate,0,2687,18,53,53.0,4.0,1202682100.0,4810728400.0,108.00735,video,0,,,1,0.79555196,continuous
moderate,0,2688,19,53,53.0,5.0,1661185200.0,8305925600.0,32.627018,video,0,,,0,0.0,discrete
moderate,0,2689,19,53,53.0,3.0,881078300.0,2643234800.0,83.07781,text,1,0.62884474,53.628845,0,0.0,discrete
moderate,0,2690,19,53,53.0,4.0,843926200.0,3375704800.0,83.80446,sensor,0,,,1,0.46216232,continuous
moderate,0,2691,19,53,53.0,3.0,1066267500.0,3198802700.0,33.12534,sensor,0,,,1,0.5585182,continuous
moderate,0,2692,0,54,54.0,4.0,1425881100.0,5703524400.0,124.03571,sensor,0,,,1,0.46356732,continuous
moderate,0,2693,0,54,54.0,3.0,902535800.0,2707607300.0,52.203976,image,0,,,0,0.0,discrete
moderate,0,2694,0,54,54.0,4.0,1262552600.0,5050210300.0,60.043232,video,0,,,0,0.0,discrete
moderate,0,2695,1,54,54.0,2.0,1439942300.0,2879884500.0,38.22924,sensor,0,,,1,0.45607543,continuous
moderate,0,2696,1,54,54.0,2.0,1123966800.0,2247933700.0,38.994377,sensor,0,,,1,0.35935384,continuous
moderate,0,2697,1,54,54.0,5.0,1123355500.0,5616777000.0,61.63562,image,0,,,1,0.740452,continuous
moderate,0,2698,2,54,54.0,3.0,1084497300.0,3253491700.0,71.20689,text,0,,,0,0.0,discrete
moderate,0,2699,2,54,54.0,3.0,937368200.0,2812104400.0,27.84662,video,0,,,0,0.0,discrete
moderate,0,2700,2,54,54.0,2.0,1000108900.0,2000217900.0,54.739506,text,0,,,0,0.0,discrete
moderate,0,2701,3,54,54.0,2.0,1039498430.0,2078996900.0,86.4294,text,0,,,0,0.0,discrete
moderate,0,2702,3,54,54.0,2.0,1331034800.0,2662069500.0,134.8033,text,0,,,0,0.0,discrete
moderate,0,2703,3,54,54.0,2.0,1440547500.0,2881095000.0,49.633694,text,0,,,0,0.0,discrete
moderate,0,2704,4,54,54.0,4.0,500883500.0,2003534000.0,64.15313,sensor,0,,,0,0.0,discrete
moderate,0,2705,4,54,54.0,5.0,1597992200.0,7989961000.0,49.66173,text,0,,,1,0.7841092,continuous
moderate,0,2706,5,54,54.0,5.0,494340960.0,2471704800.0,78.95682,image,0,,,0,0.0,discrete
moderate,0,2707,6,54,54.0,2.0,869493600.0,1738987300.0,151.9071,text,0,,,1,0.52794087,continuous
moderate,0,2708,6,54,54.0,3.0,1474271500.0,4422814700.0,110.13184,video,0,,,1,0.32550433,continuous
moderate,0,2709,6,54,54.0,4.0,1956039700.0,7824158700.0,91.72379,image,0,,,1,0.7106935,continuous
moderate,0,2710,6,54,54.0,3.0,1069423740.0,3208271000.0,49.29413,text,0,,,0,0.0,discrete
moderate,0,2711,6,54,54.0,3.0,1867558700.0,5602676000.0,31.8963,text,0,,,0,0.0,discrete
moderate,0,2712,7,54,54.0,3.0,546273660.0,1638821100.0,49.260136,image,0,,,0,0.0,discrete
moderate,0,2713,7,54,54.0,2.0,1480137600.0,2960275200.0,122.71495,image,1,1.0571226,55.05712,0,0.0,discrete
moderate,0,2714,8,54,54.0,3.0,1098910100.0,3296730000.0,134.69511,text,0,,,0,0.0,discrete
moderate,0,2715,8,54,54.0,4.0,548433000.0,2193732000.0,32.560295,sensor,0,,,0,0.0,discrete
moderate,0,2716,9,54,54.0,4.0,1636288800.0,6545155000.0,88.25072,sensor,0,,,0,0.0,discrete
moderate,0,2717,9,54,54.0,3.0,1209164800.0,3627494700.0,62.386833,sensor,0,,,1,0.77969164,continuous
moderate,0,2718,10,54,54.0,2.0,992932160.0,1985864300.0,65.56253,image,0,,,1,0.3631898,continuous
moderate,0,2719,10,54,54.0,2.0,2015694200.0,4031388400.0,39.706047,text,0,,,0,0.0,discrete
moderate,0,2720,10,54,54.0,2.0,1174569600.0,2349139200.0,134.91345,image,0,,,0,0.0,discrete
moderate,0,2721,11,54,54.0,4.0,770571700.0,3082286800.0,63.559715,text,0,,,0,0.0,discrete
moderate,0,2722,11,54,54.0,3.0,994288640.0,2982866000.0,55.295586,image,0,,,0,0.0,discrete
moderate,0,2723,11,54,54.0,3.0,1200396900.0,3601190700.0,91.55948,sensor,0,,,1,0.6452526,continuous
moderate,0,2724,12,54,54.0,5.0,1797067400.0,8985337000.0,99.2235,text,0,,,0,0.0,discrete
moderate,0,2725,13,54,54.0,5.0,1529484900.0,7647424500.0,61.940006,video,0,,,0,0.0,discrete
moderate,0,2726,13,54,54.0,2.0,1113033000.0,2226066000.0,41.86154,text,0,,,1,0.3870492,continuous
moderate,0,2727,13,54,54.0,3.0,1497015700.0,4491047000.0,45.999626,image,1,0.5388022,54.538803,1,0.6767988,continuous
moderate,0,2728,14,54,54.0,3.0,1013702850.0,3041108500.0,51.959663,sensor,1,0.73596466,54.735966,1,0.3420652,continuous
moderate,0,2729,14,54,54.0,3.0,937676700.0,2813030000.0,46.493675,video,1,1.401422,55.40142,0,0.0,discrete
moderate,0,2730,14,54,54.0,2.0,1346249900.0,2692499700.0,38.487453,video,0,,,0,0.0,discrete
moderate,0,2731,14,54,54.0,4.0,1823435600.0,7293742600.0,43.859474,text,0,,,1,0.43880096,continuous
moderate,0,2732,14,54,54.0,4.0,1164422800.0,4657691000.0,53.551586,image,0,,,1,0.6200668,continuous
moderate,0,2733,15,54,54.0,3.0,1038557100.0,3115671300.0,52.274582,text,0,,,0,0.0,discrete
moderate,0,2734,15,54,54.0,4.0,834539100.0,3338156300.0,46.64826,text,0,,,0,0.0,discrete
moderate,0,2735,15,54,54.0,2.0,1062126140.0,2124252300.0,73.26593,sensor,1,1.12049,55.12049,0,0.0,discrete
moderate,0,2736,16,54,54.0,5.0,1013675200.0,5068376000.0,143.97824,image,1,1.0018911,55.001892,1,0.71800435,continuous
moderate,0,2737,16,54,54.0,2.0,2955228700.0,5910457300.0,57.893154,text,0,,,1,0.72888,continuous
moderate,0,2738,16,54,54.0,2.0,1836948000.0,3673896000.0,86.616974,image,0,,,0,0.0,discrete
moderate,0,2739,17,54,54.0,4.0,1487962100.0,5951848400.0,66.9649,image,0,,,1,0.6870341,continuous
moderate,0,2740,17,54,54.0,2.0,1305233000.0,2610466000.0,89.09902,text,0,,,0,0.0,discrete
moderate,0,2741,17,54,54.0,4.0,1255629300.0,5022517000.0,109.88199,sensor,0,,,0,0.0,discrete
moderate,0,2742,17,54,54.0,3.0,1630158500.0,4890475500.0,84.3135,video,0,,,1,0.66173875,continuous
moderate,0,2743,17,54,54.0,3.0,1078935200.0,3236805400.0,55.42999,text,0,,,0,0.0,discrete
moderate,0,2744,17,54,54.0,3.0,1127007200.0,3381021700.0,45.886406,sensor,1,0.76201826,54.76202,0,0.0,discrete
moderate,0,2745,18,54,54.0,5.0,713296900.0,3566484500.0,96.12155,text,1,0.676948,54.67695,1,0.55173457,continuous
moderate,0,2746,18,54,54.0,4.0,595098700.0,2380394800.0,92.482574,sensor,0,,,0,0.0,discrete
moderate,0,2747,18,54,54.0,4.0,2311556600.0,9246226000.0,73.96403,video,0,,,0,0.0,discrete
moderate,0,2748,18,54,54.0,2.0,1920119700.0,3840239400.0,59.793232,sensor,0,,,1,0.376109,continuous
moderate,0,2749,19,54,54.0,2.0,2654397000.0,5308794000.0,55.65889,text,0,,,0,0.0,discrete
moderate,0,2750,19,54,54.0,3.0,1434139900.0,4302419500.0,79.12805,image,1,0.8384524,54.83845,0,0.0,discrete
moderate,0,2751,0,55,55.0,3.0,922089860.0,2766269400.0,151.41727,video,0,,,0,0.0,discrete
moderate,0,2752,0,55,55.0,5.0,1077434000.0,5387170000.0,38.452133,image,0,,,0,0.0,discrete
moderate,0,2753,0,55,55.0,4.0,1021856100.0,4087424500.0,49.31348,text,0,,,0,0.0,discrete
moderate,0,2754,0,55,55.0,3.0,2066636800.0,6199910400.0,98.08771,image,0,,,0,0.0,discrete
moderate,0,2755,2,55,55.0,2.0,2956644600.0,5913289000.0,58.170322,text,0,,,0,0.0,discrete
moderate,0,2756,3,55,55.0,3.0,615851140.0,1847553400.0,59.57293,sensor,1,0.54937553,55.549374,0,0.0,discrete
moderate,0,2757,4,55,55.0,4.0,2961293300.0,11845173000.0,77.00198,image,0,,,1,0.7525776,continuous
moderate,0,2758,4,55,55.0,3.0,1177113100.0,3531339000.0,75.17628,text,0,,,0,0.0,discrete
moderate,0,2759,5,55,55.0,5.0,1175045600.0,5875228700.0,50.82382,video,1,1.4618396,56.461838,0,0.0,discrete
moderate,0,2760,5,55,55.0,3.0,1207987700.0,3623963100.0,57.66573,video,1,1.025018,56.025017,1,0.66214293,continuous
moderate,0,2761,5,55,55.0,2.0,880349250.0,1760698500.0,76.31001,video,0,,,0,0.0,discrete
moderate,0,2762,6,55,55.0,5.0,1225311000.0,6126555000.0,66.97318,video,1,0.9973371,55.997337,0,0.0,discrete
moderate,0,2763,6,55,55.0,3.0,1632829000.0,4898487000.0,83.07113,text,0,,,1,0.31017905,continuous
moderate,0,2764,6,55,55.0,2.0,1015873700.0,2031747500.0,57.89299,sensor,0,,,0,0.0,discrete
moderate,0,2765,6,55,55.0,3.0,1327855700.0,3983567000.0,54.872303,sensor,0,,,0,0.0,discrete
moderate,0,2766,7,55,55.0,2.0,785101250.0,1570202500.0,91.71578,video,0,,,1,0.33662212,continuous
moderate,0,2767,7,55,55.0,3.0,1196927900.0,3590783700.0,77.19361,text,1,0.50417143,55.504173,0,0.0,discrete
moderate,0,2768,7,55,55.0,2.0,1741262800.0,3482525700.0,67.85955,text,0,,,1,0.35318047,continuous
moderate,0,2769,7,55,55.0,3.0,487279900.0,1461839700.0,37.324406,image,0,,,0,0.0,discrete
moderate,0,2770,8,55,55.0,5.0,735914240.0,3679571200.0,52.27181,text,0,,,1,0.44679788,continuous
moderate,0,2771,8,55,55.0,5.0,1214374400.0,6071872000.0,44.896034,sensor,1,0.9497087,55.949707,1,0.6458735,continuous
moderate,0,2772,10,55,55.0,2.0,1750027500.0,3500055000.0,89.01032,sensor,0,,,0,0.0,discrete
moderate,0,2773,10,55,55.0,4.0,1036160060.0,4144640300.0,75.42244,video,0,,,1,0.3814274,continuous
moderate,0,2774,10,55,55.0,2.0,1802408800.0,3604817700.0,31.972105,sensor,0,,,0,0.0,discrete
moderate,0,2775,11,55,55.0,3.0,978152100.0,2934456300.0,59.582706,image,0,,,0,0.0,discrete
moderate,0,2776,11,55,55.0,3.0,2726226400.0,8178679000.0,63.17637,image,0,,,1,0.7158106,continuous
moderate,0,2777,11,55,55.0,4.0,1622680700.0,6490723000.0,53.32381,text,0,,,0,0.0,discrete
moderate,0,2778,12,55,55.0,2.0,1519830000.0,3039660000.0,78.473274,image,0,,,0,0.0,discrete
moderate,0,2779,13,55,55.0,5.0,544406140.0,2722030600.0,76.261024,sensor,1,0.50745785,55.507458,1,0.39697045,continuous
